latent_dim1,latent_dim2,日期,台灣核心CPI,台灣CPI,台灣出口物價指數年增率,台灣進口物價指數年增率,台灣GDP,台灣出(入)超,台灣領先指標,台灣M1A(期底)年增率,台灣M1B(期底)年增率,台灣M2(期底)年增率,台灣隔夜拆款利率(月底值),台灣重貼現率 (月底值),美國失業率,美國初次領取失業救濟人數,美國非農業就業人數變化,美國CPI年增率,美國核心CPI年增率,美國進口價格年增率,美國出口物價指數月增率,美國GDP成長率
-1.1721575,-1.7287525,2007/7/16,90.63,89.76,2.066257,5.8604650000000005,3267.08,0.45,86.64,8.54,10.19,4.59,2.006,3.125,4.7,310.0,-30.0,2.4,2.2,2.8,0.1,2.7175
-1.1567867,-1.7127471,2007/7/17,90.63,89.76,2.066257,5.8604650000000005,3267.08,0.45,86.64,8.54,10.19,4.59,2.006,3.125,4.7,310.0,-30.0,2.4,2.2,2.8,0.1,2.7175
-1.1567888,-1.6882377,2007/7/18,90.63,89.76,2.066257,5.8604650000000005,3267.08,0.45,86.64,8.54,10.19,4.59,2.006,3.125,4.7,310.0,-30.0,2.4,2.2,2.8,0.1,2.7175
-1.1212142,-1.6988388,2007/7/19,90.63,89.76,2.066257,5.8604650000000005,3267.08,0.45,86.64,8.54,10.19,4.59,2.006,3.125,4.7,310.0,-30.0,2.4,2.2,2.8,0.1,2.7175
-1.0809795,-1.6667061,2007/7/20,90.63,89.76,2.066257,5.8604650000000005,3267.08,0.45,86.64,8.54,10.19,4.59,2.006,3.125,4.7,310.0,-30.0,2.4,2.2,2.8,0.1,2.7175
-1.3703593,-1.9509951,2007/7/23,90.63,89.76,2.066257,5.8604650000000005,3267.08,0.45,86.64,8.54,10.19,4.59,2.006,3.125,4.7,305.0,-30.0,2.4,2.2,2.8,0.1,2.7175
-0.9422411,-1.5143702,2007/7/24,90.63,89.76,2.066257,5.8604650000000005,3267.08,0.45,86.64,8.54,10.19,4.59,2.006,3.125,4.7,305.0,-30.0,2.4,2.2,2.8,0.1,2.7175
-1.2375242,-1.7701812,2007/7/25,90.63,89.76,2.066257,5.8604650000000005,3267.08,0.45,86.64,8.54,10.19,4.59,2.006,3.125,4.7,305.0,-30.0,2.4,2.2,2.8,0.1,2.7175
-0.92564815,-1.4672601,2007/7/26,90.63,89.76,2.066257,5.8604650000000005,3267.08,0.45,86.64,8.54,10.19,4.59,2.006,3.125,4.7,305.0,-30.0,2.4,2.2,2.8,0.1,2.7175
-1.9410956,-2.4891639,2007/7/27,90.63,89.76,2.066257,5.8604650000000005,3267.08,0.45,86.64,8.54,10.19,4.59,2.006,3.125,4.7,305.0,-30.0,2.4,2.2,2.8,0.1,2.7175
-1.9965382,-2.5867205,2007/7/30,90.63,89.76,2.066257,5.8604650000000005,3267.08,0.45,86.64,8.54,10.19,4.59,2.006,3.125,4.7,314.0,-30.0,2.4,2.2,2.8,0.1,2.7175
-1.6538882,-2.2514699,2007/7/31,90.63,89.76,2.066257,5.8604650000000005,3267.08,0.45,86.64,8.54,10.19,4.59,2.006,3.125,4.7,314.0,-30.0,2.4,2.2,2.8,0.1,2.7175
-2.2374716,-2.6318,2007/8/1,90.8,90.95,1.827368,4.678309,3267.08,3.25,86.98,5.23,7.03,4.07,2.007,3.125,4.6,314.0,-28.0,1.9,2.1,1.9,0.2,2.7175
-1.6696022,-2.184437,2007/8/2,90.8,90.95,1.827368,4.678309,3267.08,3.25,86.98,5.23,7.03,4.07,2.007,3.125,4.6,314.0,-28.0,1.9,2.1,1.9,0.2,2.7175
-1.8258855,-2.3557098,2007/8/3,90.8,90.95,1.827368,4.678309,3267.08,3.25,86.98,5.23,7.03,4.07,2.007,3.125,4.6,314.0,-28.0,1.9,2.1,1.9,0.2,2.7175
-2.2821634,-2.7159328,2007/8/6,90.8,90.95,1.827368,4.678309,3267.08,3.25,86.98,5.23,7.03,4.07,2.007,3.125,4.6,316.0,-28.0,1.9,2.1,1.9,0.2,2.7175
-1.8394713,-2.3529623,2007/8/7,90.8,90.95,1.827368,4.678309,3267.08,3.25,86.98,5.23,7.03,4.07,2.007,3.125,4.6,316.0,-28.0,1.9,2.1,1.9,0.2,2.7175
-1.7978134,-2.3001401,2007/8/8,90.8,90.95,1.827368,4.678309,3267.08,3.25,86.98,5.23,7.03,4.07,2.007,3.125,4.6,316.0,-28.0,1.9,2.1,1.9,0.2,2.7175
-1.5004983,-2.006931,2007/8/9,90.8,90.95,1.827368,4.678309,3267.08,3.25,86.98,5.23,7.03,4.07,2.007,3.125,4.6,316.0,-28.0,1.9,2.1,1.9,0.2,2.7175
-1.9644938,-2.4452565,2007/8/10,90.8,90.95,1.827368,4.678309,3267.08,3.25,86.98,5.23,7.03,4.07,2.007,3.125,4.6,316.0,-28.0,1.9,2.1,1.9,0.2,2.7175
-2.1013637,-2.551775,2007/8/13,90.8,90.95,1.827368,4.678309,3267.08,3.25,86.98,5.23,7.03,4.07,2.007,3.125,4.6,321.0,-28.0,1.9,2.1,1.9,0.2,2.7175
-1.8733797,-2.3818724,2007/8/14,90.8,90.95,1.827368,4.678309,3267.08,3.25,86.98,5.23,7.03,4.07,2.007,3.125,4.6,321.0,-28.0,1.9,2.1,1.9,0.2,2.7175
-2.1734655,-2.6328752,2007/8/15,90.8,90.95,1.827368,4.678309,3267.08,3.25,86.98,5.23,7.03,4.07,2.007,3.125,4.6,321.0,-28.0,1.9,2.1,1.9,0.2,2.7175
-2.3724692,-2.814343,2007/8/16,90.8,90.95,1.827368,4.678309,3267.08,3.25,86.98,5.23,7.03,4.07,2.007,3.125,4.6,321.0,-28.0,1.9,2.1,1.9,0.2,2.7175
-2.4954247,-2.8844774,2007/8/17,90.8,90.95,1.827368,4.678309,3267.08,3.25,86.98,5.23,7.03,4.07,2.007,3.125,4.6,321.0,-28.0,1.9,2.1,1.9,0.2,2.7175
-2.215885,-2.675337,2007/8/20,90.8,90.95,1.827368,4.678309,3267.08,3.25,86.98,5.23,7.03,4.07,2.007,3.125,4.6,329.0,-28.0,1.9,2.1,1.9,0.2,2.7175
-2.1558597,-2.6424026,2007/8/21,90.8,90.95,1.827368,4.678309,3267.08,3.25,86.98,5.23,7.03,4.07,2.007,3.125,4.6,329.0,-28.0,1.9,2.1,1.9,0.2,2.7175
-2.2733254,-2.7530282,2007/8/22,90.8,90.95,1.827368,4.678309,3267.08,3.25,86.98,5.23,7.03,4.07,2.007,3.125,4.6,329.0,-28.0,1.9,2.1,1.9,0.2,2.7175
-1.8404129,-2.3636575,2007/8/23,90.8,90.95,1.827368,4.678309,3267.08,3.25,86.98,5.23,7.03,4.07,2.007,3.125,4.6,329.0,-28.0,1.9,2.1,1.9,0.2,2.7175
-2.1132116,-2.5864809,2007/8/24,90.8,90.95,1.827368,4.678309,3267.08,3.25,86.98,5.23,7.03,4.07,2.007,3.125,4.6,329.0,-28.0,1.9,2.1,1.9,0.2,2.7175
-2.1087847,-2.572293,2007/8/27,90.8,90.95,1.827368,4.678309,3267.08,3.25,86.98,5.23,7.03,4.07,2.007,3.125,4.6,314.0,-28.0,1.9,2.1,1.9,0.2,2.7175
-2.2421634,-2.6875536,2007/8/28,90.8,90.95,1.827368,4.678309,3267.08,3.25,86.98,5.23,7.03,4.07,2.007,3.125,4.6,314.0,-28.0,1.9,2.1,1.9,0.2,2.7175
-2.1005895,-2.5673046,2007/8/29,90.8,90.95,1.827368,4.678309,3267.08,3.25,86.98,5.23,7.03,4.07,2.007,3.125,4.6,314.0,-28.0,1.9,2.1,1.9,0.2,2.7175
-1.4221458,-1.9356745,2007/8/30,90.8,90.95,1.827368,4.678309,3267.08,3.25,86.98,5.23,7.03,4.07,2.007,3.125,4.6,314.0,-28.0,1.9,2.1,1.9,0.2,2.7175
-1.2851276,-1.8282993,2007/8/31,90.8,90.95,1.827368,4.678309,3267.08,3.25,86.98,5.23,7.03,4.07,2.007,3.125,4.6,314.0,-28.0,1.9,2.1,1.9,0.2,2.7175
-1.2859238,-1.6359367,2007/9/3,91.07,91.79,1.7979599999999998,8.18512,3267.08,3.15,87.1,5.61,5.67,3.33,2.019,3.25,4.7,321.0,96.0,2.8,2.1,4.8,0.3,2.7175
-1.4939158,-1.81708,2007/9/4,91.07,91.79,1.7979599999999998,8.18512,3267.08,3.15,87.1,5.61,5.67,3.33,2.019,3.25,4.7,321.0,96.0,2.8,2.1,4.8,0.3,2.7175
-1.8243539,-2.0842698,2007/9/5,91.07,91.79,1.7979599999999998,8.18512,3267.08,3.15,87.1,5.61,5.67,3.33,2.019,3.25,4.7,321.0,96.0,2.8,2.1,4.8,0.3,2.7175
-1.7641325,-2.0258613,2007/9/6,91.07,91.79,1.7979599999999998,8.18512,3267.08,3.15,87.1,5.61,5.67,3.33,2.019,3.25,4.7,321.0,96.0,2.8,2.1,4.8,0.3,2.7175
-1.736347,-2.0115418,2007/9/7,91.07,91.79,1.7979599999999998,8.18512,3267.08,3.15,87.1,5.61,5.67,3.33,2.019,3.25,4.7,321.0,96.0,2.8,2.1,4.8,0.3,2.7175
-1.99839,-2.1957166,2007/9/10,91.07,91.79,1.7979599999999998,8.18512,3267.08,3.15,87.1,5.61,5.67,3.33,2.019,3.25,4.7,313.0,96.0,2.8,2.1,4.8,0.3,2.7175
-1.5685554,-1.8130218,2007/9/11,91.07,91.79,1.7979599999999998,8.18512,3267.08,3.15,87.1,5.61,5.67,3.33,2.019,3.25,4.7,313.0,96.0,2.8,2.1,4.8,0.3,2.7175
-1.6861126,-1.9385186,2007/9/12,91.07,91.79,1.7979599999999998,8.18512,3267.08,3.15,87.1,5.61,5.67,3.33,2.019,3.25,4.7,313.0,96.0,2.8,2.1,4.8,0.3,2.7175
-1.8947577,-2.102192,2007/9/13,91.07,91.79,1.7979599999999998,8.18512,3267.08,3.15,87.1,5.61,5.67,3.33,2.019,3.25,4.7,313.0,96.0,2.8,2.1,4.8,0.3,2.7175
-1.5391927,-1.8499731,2007/9/14,91.07,91.79,1.7979599999999998,8.18512,3267.08,3.15,87.1,5.61,5.67,3.33,2.019,3.25,4.7,313.0,96.0,2.8,2.1,4.8,0.3,2.7175
-1.978523,-2.1895301,2007/9/17,91.07,91.79,1.7979599999999998,8.18512,3267.08,3.15,87.1,5.61,5.67,3.33,2.019,3.25,4.7,302.0,96.0,2.8,2.1,4.8,0.3,2.7175
-1.4012004,-1.656342,2007/9/19,91.07,91.79,1.7979599999999998,8.18512,3267.08,3.15,87.1,5.61,5.67,3.33,2.019,3.25,4.7,302.0,96.0,2.8,2.1,4.8,0.3,2.7175
-1.2690098,-1.5889753,2007/9/20,91.07,91.79,1.7979599999999998,8.18512,3267.08,3.15,87.1,5.61,5.67,3.33,2.019,3.25,4.7,302.0,96.0,2.8,2.1,4.8,0.3,2.7175
-1.3131316,-1.6313183,2007/9/21,91.07,91.79,1.7979599999999998,8.18512,3267.08,3.15,87.1,5.61,5.67,3.33,2.019,3.25,4.7,302.0,96.0,2.8,2.1,4.8,0.3,2.7175
-1.2493014,-1.5405148,2007/9/26,91.07,91.79,1.7979599999999998,8.18512,3267.08,3.15,87.1,5.61,5.67,3.33,2.019,3.25,4.7,317.0,96.0,2.8,2.1,4.8,0.3,2.7175
-1.4884737,-1.6922975,2007/9/27,91.07,91.79,1.7979599999999998,8.18512,3267.08,3.15,87.1,5.61,5.67,3.33,2.019,3.25,4.7,317.0,96.0,2.8,2.1,4.8,0.3,2.7175
-1.77296,-1.8781255,2007/9/28,91.07,91.79,1.7979599999999998,8.18512,3267.08,3.15,87.1,5.61,5.67,3.33,2.019,3.25,4.7,317.0,96.0,2.8,2.1,4.8,0.3,2.7175
-2.059111,-2.1282785,2007/9/29,91.07,91.79,1.7979599999999998,8.18512,3267.08,3.15,87.1,5.61,5.67,3.33,2.019,3.25,4.7,317.0,96.0,2.8,2.1,4.8,0.3,2.7175
-1.3169683,-1.4350833,2007/10/1,91.86,93.74,0.987035,8.883296000000003,3370.19,3.48,87.03,4.78,5.9,3.4,2.0380000000000003,3.25,4.7,316.0,78.0,3.5,2.2,9.1,0.8,1.4348
-1.2471597,-1.4517388,2007/10/2,91.86,93.74,0.987035,8.883296000000003,3370.19,3.48,87.03,4.78,5.9,3.4,2.0380000000000003,3.25,4.7,316.0,78.0,3.5,2.2,9.1,0.8,1.4348
-1.3125638,-1.4625351,2007/10/3,91.86,93.74,0.987035,8.883296000000003,3370.19,3.48,87.03,4.78,5.9,3.4,2.0380000000000003,3.25,4.7,316.0,78.0,3.5,2.2,9.1,0.8,1.4348
-1.8064814,-1.7399014,2007/10/4,91.86,93.74,0.987035,8.883296000000003,3370.19,3.48,87.03,4.78,5.9,3.4,2.0380000000000003,3.25,4.7,316.0,78.0,3.5,2.2,9.1,0.8,1.4348
-1.6394963,-1.6336516,2007/10/5,91.86,93.74,0.987035,8.883296000000003,3370.19,3.48,87.03,4.78,5.9,3.4,2.0380000000000003,3.25,4.7,316.0,78.0,3.5,2.2,9.1,0.8,1.4348
-1.7019398,-1.6491005,2007/10/8,91.86,93.74,0.987035,8.883296000000003,3370.19,3.48,87.03,4.78,5.9,3.4,2.0380000000000003,3.25,4.7,335.0,78.0,3.5,2.2,9.1,0.8,1.4348
-1.771534,-1.6416688,2007/10/9,91.86,93.74,0.987035,8.883296000000003,3370.19,3.48,87.03,4.78,5.9,3.4,2.0380000000000003,3.25,4.7,335.0,78.0,3.5,2.2,9.1,0.8,1.4348
-1.7662458,-1.6604477,2007/10/11,91.86,93.74,0.987035,8.883296000000003,3370.19,3.48,87.03,4.78,5.9,3.4,2.0380000000000003,3.25,4.7,335.0,78.0,3.5,2.2,9.1,0.8,1.4348
-1.6273761,-1.598176,2007/10/12,91.86,93.74,0.987035,8.883296000000003,3370.19,3.48,87.03,4.78,5.9,3.4,2.0380000000000003,3.25,4.7,335.0,78.0,3.5,2.2,9.1,0.8,1.4348
-1.8974555,-1.7605611,2007/10/15,91.86,93.74,0.987035,8.883296000000003,3370.19,3.48,87.03,4.78,5.9,3.4,2.0380000000000003,3.25,4.7,334.0,78.0,3.5,2.2,9.1,0.8,1.4348
-1.741076,-1.6077197,2007/10/16,91.86,93.74,0.987035,8.883296000000003,3370.19,3.48,87.03,4.78,5.9,3.4,2.0380000000000003,3.25,4.7,334.0,78.0,3.5,2.2,9.1,0.8,1.4348
-1.8596392,-1.7234868,2007/10/17,91.86,93.74,0.987035,8.883296000000003,3370.19,3.48,87.03,4.78,5.9,3.4,2.0380000000000003,3.25,4.7,334.0,78.0,3.5,2.2,9.1,0.8,1.4348
-1.983237,-1.8030431,2007/10/18,91.86,93.74,0.987035,8.883296000000003,3370.19,3.48,87.03,4.78,5.9,3.4,2.0380000000000003,3.25,4.7,334.0,78.0,3.5,2.2,9.1,0.8,1.4348
-2.3237774,-2.0880678,2007/10/19,91.86,93.74,0.987035,8.883296000000003,3370.19,3.48,87.03,4.78,5.9,3.4,2.0380000000000003,3.25,4.7,334.0,78.0,3.5,2.2,9.1,0.8,1.4348
-2.1424928,-1.9522101,2007/10/22,91.86,93.74,0.987035,8.883296000000003,3370.19,3.48,87.03,4.78,5.9,3.4,2.0380000000000003,3.25,4.7,328.0,78.0,3.5,2.2,9.1,0.8,1.4348
-2.0125928,-1.8234495,2007/10/23,91.86,93.74,0.987035,8.883296000000003,3370.19,3.48,87.03,4.78,5.9,3.4,2.0380000000000003,3.25,4.7,328.0,78.0,3.5,2.2,9.1,0.8,1.4348
-1.8630772,-1.7020266,2007/10/24,91.86,93.74,0.987035,8.883296000000003,3370.19,3.48,87.03,4.78,5.9,3.4,2.0380000000000003,3.25,4.7,328.0,78.0,3.5,2.2,9.1,0.8,1.4348
-1.7923186,-1.635529,2007/10/25,91.86,93.74,0.987035,8.883296000000003,3370.19,3.48,87.03,4.78,5.9,3.4,2.0380000000000003,3.25,4.7,328.0,78.0,3.5,2.2,9.1,0.8,1.4348
-1.7798994,-1.6461648,2007/10/26,91.86,93.74,0.987035,8.883296000000003,3370.19,3.48,87.03,4.78,5.9,3.4,2.0380000000000003,3.25,4.7,328.0,78.0,3.5,2.2,9.1,0.8,1.4348
-1.6977816,-1.5918463,2007/10/29,91.86,93.74,0.987035,8.883296000000003,3370.19,3.48,87.03,4.78,5.9,3.4,2.0380000000000003,3.25,4.7,327.0,78.0,3.5,2.2,9.1,0.8,1.4348
-1.8387077,-1.6505343,2007/10/30,91.86,93.74,0.987035,8.883296000000003,3370.19,3.48,87.03,4.78,5.9,3.4,2.0380000000000003,3.25,4.7,327.0,78.0,3.5,2.2,9.1,0.8,1.4348
-1.8842576,-1.6725187,2007/10/31,91.86,93.74,0.987035,8.883296000000003,3370.19,3.48,87.03,4.78,5.9,3.4,2.0380000000000003,3.25,4.7,327.0,78.0,3.5,2.2,9.1,0.8,1.4348
-1.9950397,-1.672756,2007/11/1,92.12,93.19,2.117926,13.134075,3370.19,4.28,86.8,5.22,2.4,2.15,2.0380000000000003,3.25,4.7,327.0,106.0,4.4,2.4,12.0,0.9,1.4348
-2.0665786,-1.810214,2007/11/2,92.12,93.19,2.117926,13.134075,3370.19,4.28,86.8,5.22,2.4,2.15,2.0380000000000003,3.25,4.7,327.0,106.0,4.4,2.4,12.0,0.9,1.4348
-1.969625,-1.7004777,2007/11/5,92.12,93.19,2.117926,13.134075,3370.19,4.28,86.8,5.22,2.4,2.15,2.0380000000000003,3.25,4.7,333.0,106.0,4.4,2.4,12.0,0.9,1.4348
-1.997791,-1.7356015,2007/11/6,92.12,93.19,2.117926,13.134075,3370.19,4.28,86.8,5.22,2.4,2.15,2.0380000000000003,3.25,4.7,333.0,106.0,4.4,2.4,12.0,0.9,1.4348
-1.8923361,-1.6377238,2007/11/7,92.12,93.19,2.117926,13.134075,3370.19,4.28,86.8,5.22,2.4,2.15,2.0380000000000003,3.25,4.7,333.0,106.0,4.4,2.4,12.0,0.9,1.4348
-2.1168585,-1.8407086,2007/11/8,92.12,93.19,2.117926,13.134075,3370.19,4.28,86.8,5.22,2.4,2.15,2.0380000000000003,3.25,4.7,333.0,106.0,4.4,2.4,12.0,0.9,1.4348
-1.9212058,-1.6591573,2007/11/9,92.12,93.19,2.117926,13.134075,3370.19,4.28,86.8,5.22,2.4,2.15,2.0380000000000003,3.25,4.7,333.0,106.0,4.4,2.4,12.0,0.9,1.4348
-2.3495674,-2.038719,2007/11/12,92.12,93.19,2.117926,13.134075,3370.19,4.28,86.8,5.22,2.4,2.15,2.0380000000000003,3.25,4.7,332.0,106.0,4.4,2.4,12.0,0.9,1.4348
-2.1879663,-1.8960651,2007/11/13,92.12,93.19,2.117926,13.134075,3370.19,4.28,86.8,5.22,2.4,2.15,2.0380000000000003,3.25,4.7,332.0,106.0,4.4,2.4,12.0,0.9,1.4348
-2.1839035,-1.8495855,2007/11/14,92.12,93.19,2.117926,13.134075,3370.19,4.28,86.8,5.22,2.4,2.15,2.0380000000000003,3.25,4.7,332.0,106.0,4.4,2.4,12.0,0.9,1.4348
-2.0844135,-1.8021772,2007/11/15,92.12,93.19,2.117926,13.134075,3370.19,4.28,86.8,5.22,2.4,2.15,2.0380000000000003,3.25,4.7,332.0,106.0,4.4,2.4,12.0,0.9,1.4348
-2.430401,-2.1225195,2007/11/16,92.12,93.19,2.117926,13.134075,3370.19,4.28,86.8,5.22,2.4,2.15,2.0380000000000003,3.25,4.7,332.0,106.0,4.4,2.4,12.0,0.9,1.4348
-2.445089,-2.1310143,2007/11/19,92.12,93.19,2.117926,13.134075,3370.19,4.28,86.8,5.22,2.4,2.15,2.0380000000000003,3.25,4.7,352.0,106.0,4.4,2.4,12.0,0.9,1.4348
-2.627625,-2.3309402,2007/11/20,92.12,93.19,2.117926,13.134075,3370.19,4.28,86.8,5.22,2.4,2.15,2.0380000000000003,3.25,4.7,352.0,106.0,4.4,2.4,12.0,0.9,1.4348
-2.4990623,-2.1912658,2007/11/21,92.12,93.19,2.117926,13.134075,3370.19,4.28,86.8,5.22,2.4,2.15,2.0380000000000003,3.25,4.7,352.0,106.0,4.4,2.4,12.0,0.9,1.4348
-2.47783,-2.1906085,2007/11/22,92.12,93.19,2.117926,13.134075,3370.19,4.28,86.8,5.22,2.4,2.15,2.0380000000000003,3.25,4.7,352.0,106.0,4.4,2.4,12.0,0.9,1.4348
-2.6430035,-2.369755,2007/11/23,92.12,93.19,2.117926,13.134075,3370.19,4.28,86.8,5.22,2.4,2.15,2.0380000000000003,3.25,4.7,352.0,106.0,4.4,2.4,12.0,0.9,1.4348
-2.29594,-1.9817382,2007/11/26,92.12,93.19,2.117926,13.134075,3370.19,4.28,86.8,5.22,2.4,2.15,2.0380000000000003,3.25,4.7,344.0,106.0,4.4,2.4,12.0,0.9,1.4348
-2.5502102,-2.2554016,2007/11/27,92.12,93.19,2.117926,13.134075,3370.19,4.28,86.8,5.22,2.4,2.15,2.0380000000000003,3.25,4.7,344.0,106.0,4.4,2.4,12.0,0.9,1.4348
-2.4580982,-2.173056,2007/11/28,92.12,93.19,2.117926,13.134075,3370.19,4.28,86.8,5.22,2.4,2.15,2.0380000000000003,3.25,4.7,344.0,106.0,4.4,2.4,12.0,0.9,1.4348
-2.3140998,-2.0179324,2007/11/29,92.12,93.19,2.117926,13.134075,3370.19,4.28,86.8,5.22,2.4,2.15,2.0380000000000003,3.25,4.7,344.0,106.0,4.4,2.4,12.0,0.9,1.4348
-2.1020954,-1.7985998,2007/11/30,92.12,93.19,2.117926,13.134075,3370.19,4.28,86.8,5.22,2.4,2.15,2.0380000000000003,3.25,4.7,344.0,106.0,4.4,2.4,12.0,0.9,1.4348
-2.2904246,-1.9213499,2007/12/3,92.25,92.08,3.144277,13.568124,3370.19,2.21,86.47,2.82,-0.03,0.93,2.0540000000000003,3.375,5.0,332.0,104.0,4.1,2.4,10.6,0.5,1.4348
-2.3671045,-2.0077305,2007/12/4,92.25,92.08,3.144277,13.568124,3370.19,2.21,86.47,2.82,-0.03,0.93,2.0540000000000003,3.375,5.0,332.0,104.0,4.1,2.4,10.6,0.5,1.4348
-2.5192366,-2.1644347,2007/12/5,92.25,92.08,3.144277,13.568124,3370.19,2.21,86.47,2.82,-0.03,0.93,2.0540000000000003,3.375,5.0,332.0,104.0,4.1,2.4,10.6,0.5,1.4348
-2.0475307,-1.711321,2007/12/6,92.25,92.08,3.144277,13.568124,3370.19,2.21,86.47,2.82,-0.03,0.93,2.0540000000000003,3.375,5.0,332.0,104.0,4.1,2.4,10.6,0.5,1.4348
-2.0701628,-1.7126206,2007/12/7,92.25,92.08,3.144277,13.568124,3370.19,2.21,86.47,2.82,-0.03,0.93,2.0540000000000003,3.375,5.0,332.0,104.0,4.1,2.4,10.6,0.5,1.4348
-2.4729102,-2.1068563,2007/12/10,92.25,92.08,3.144277,13.568124,3370.19,2.21,86.47,2.82,-0.03,0.93,2.0540000000000003,3.375,5.0,350.0,104.0,4.1,2.4,10.6,0.5,1.4348
-2.4282136,-2.0603452,2007/12/11,92.25,92.08,3.144277,13.568124,3370.19,2.21,86.47,2.82,-0.03,0.93,2.0540000000000003,3.375,5.0,350.0,104.0,4.1,2.4,10.6,0.5,1.4348
-2.3647187,-2.0079732,2007/12/12,92.25,92.08,3.144277,13.568124,3370.19,2.21,86.47,2.82,-0.03,0.93,2.0540000000000003,3.375,5.0,350.0,104.0,4.1,2.4,10.6,0.5,1.4348
-2.5309463,-2.160701,2007/12/13,92.25,92.08,3.144277,13.568124,3370.19,2.21,86.47,2.82,-0.03,0.93,2.0540000000000003,3.375,5.0,350.0,104.0,4.1,2.4,10.6,0.5,1.4348
-2.4565833,-2.0964978,2007/12/14,92.25,92.08,3.144277,13.568124,3370.19,2.21,86.47,2.82,-0.03,0.93,2.0540000000000003,3.375,5.0,350.0,104.0,4.1,2.4,10.6,0.5,1.4348
-2.699336,-2.3273869,2007/12/17,92.25,92.08,3.144277,13.568124,3370.19,2.21,86.47,2.82,-0.03,0.93,2.0540000000000003,3.375,5.0,355.0,104.0,4.1,2.4,10.6,0.5,1.4348
-2.6762283,-2.3056552,2007/12/18,92.25,92.08,3.144277,13.568124,3370.19,2.21,86.47,2.82,-0.03,0.93,2.0540000000000003,3.375,5.0,355.0,104.0,4.1,2.4,10.6,0.5,1.4348
-2.6911864,-2.321256,2007/12/19,92.25,92.08,3.144277,13.568124,3370.19,2.21,86.47,2.82,-0.03,0.93,2.0540000000000003,3.375,5.0,355.0,104.0,4.1,2.4,10.6,0.5,1.4348
-2.711833,-2.3592517,2007/12/20,92.25,92.08,3.144277,13.568124,3370.19,2.21,86.47,2.82,-0.03,0.93,2.0540000000000003,3.375,5.0,355.0,104.0,4.1,2.4,10.6,0.5,1.4348
-2.457382,-2.0843167,2007/12/21,92.25,92.08,3.144277,13.568124,3370.19,2.21,86.47,2.82,-0.03,0.93,2.0540000000000003,3.375,5.0,355.0,104.0,4.1,2.4,10.6,0.5,1.4348
-2.651752,-2.2698574,2007/12/24,92.25,92.08,3.144277,13.568124,3370.19,2.21,86.47,2.82,-0.03,0.93,2.0540000000000003,3.375,5.0,360.0,104.0,4.1,2.4,10.6,0.5,1.4348
-2.624015,-2.2369118,2007/12/25,92.25,92.08,3.144277,13.568124,3370.19,2.21,86.47,2.82,-0.03,0.93,2.0540000000000003,3.375,5.0,360.0,104.0,4.1,2.4,10.6,0.5,1.4348
-2.7579079,-2.390788,2007/12/26,92.25,92.08,3.144277,13.568124,3370.19,2.21,86.47,2.82,-0.03,0.93,2.0540000000000003,3.375,5.0,360.0,104.0,4.1,2.4,10.6,0.5,1.4348
-2.4529057,-2.0440474,2007/12/27,92.25,92.08,3.144277,13.568124,3370.19,2.21,86.47,2.82,-0.03,0.93,2.0540000000000003,3.375,5.0,360.0,104.0,4.1,2.4,10.6,0.5,1.4348
-2.3777587,-1.9637018,2007/12/28,92.25,92.08,3.144277,13.568124,3370.19,2.21,86.47,2.82,-0.03,0.93,2.0540000000000003,3.375,5.0,360.0,104.0,4.1,2.4,10.6,0.5,1.4348
-2.5205681,-2.1059773,2007/12/31,92.25,92.08,3.144277,13.568124,3370.19,2.21,86.47,2.82,-0.03,0.93,2.0540000000000003,3.375,5.0,346.0,104.0,4.1,2.4,10.6,0.5,1.4348
-2.5350866,-1.9672016,2008/1/2,92.33,91.54,2.577938,17.162318,3089.6,1.51,86.08,5.61,1.11,2.15,2.088,3.375,5.0,346.0,8.0,4.4,2.5,13.6,1.2,-2.7017
-2.5695524,-2.0223503,2008/1/3,92.33,91.54,2.577938,17.162318,3089.6,1.51,86.08,5.61,1.11,2.15,2.088,3.375,5.0,346.0,8.0,4.4,2.5,13.6,1.2,-2.7017
-2.2385504,-1.618945,2008/1/4,92.33,91.54,2.577938,17.162318,3089.6,1.51,86.08,5.61,1.11,2.15,2.088,3.375,5.0,346.0,8.0,4.4,2.5,13.6,1.2,-2.7017
-2.2890472,-1.6708742,2008/1/7,92.33,91.54,2.577938,17.162318,3089.6,1.51,86.08,5.61,1.11,2.15,2.088,3.375,5.0,322.0,8.0,4.4,2.5,13.6,1.2,-2.7017
-2.1133378,-1.4682404,2008/1/8,92.33,91.54,2.577938,17.162318,3089.6,1.51,86.08,5.61,1.11,2.15,2.088,3.375,5.0,322.0,8.0,4.4,2.5,13.6,1.2,-2.7017
-1.8474252,-1.288616,2008/1/9,92.33,91.54,2.577938,17.162318,3089.6,1.51,86.08,5.61,1.11,2.15,2.088,3.375,5.0,322.0,8.0,4.4,2.5,13.6,1.2,-2.7017
-2.1043437,-1.4597998,2008/1/10,92.33,91.54,2.577938,17.162318,3089.6,1.51,86.08,5.61,1.11,2.15,2.088,3.375,5.0,322.0,8.0,4.4,2.5,13.6,1.2,-2.7017
-2.3826141,-1.7724357,2008/1/11,92.33,91.54,2.577938,17.162318,3089.6,1.51,86.08,5.61,1.11,2.15,2.088,3.375,5.0,322.0,8.0,4.4,2.5,13.6,1.2,-2.7017
