latent_dim1,latent_dim2,日期,開盤,最高,最低,收盤,成交量,外資餘額,外資買賣超,投信餘額,投信買賣超,自營商餘額,自營商買賣超,法人餘額,法人買賣超,主力買賣超,台灣平均工時年增率,台灣平均薪資年增率,台灣失業率(經季節性調整),台灣房屋建築工程業類指數,台灣建築貸款年增率,台灣消費者住宅貸款
-0.9118486,-0.2385869,2010/7/26,862.55,862.73,854.33,856.44,644318,3170.24,2.02,152.75,0.47,86.99,0.42,3409.98,2.92,-0.57,-0.158898,4.79,5.15,53.3,12.119013,4984684
-0.8272608,-0.23387736,2010/7/27,860.11,860.11,847.6,847.6,479595,3168.03,-2.21,153.04,0.3,87.1,0.1,3408.17,-1.81,-0.94,-0.158898,4.79,5.15,53.3,12.119013,4984684
-0.9297884,-0.24408674,2010/7/28,848.46,856.71,848.46,856.71,740686,3171.87,4.21,153.13,0.08,87.96,0.86,3412.95,5.16,-1.04,-0.158898,4.79,5.15,53.3,12.119013,4984684
-0.94353634,-0.23435563,2010/7/29,857.31,857.82,850.17,857.56,643515,3177.54,5.68,153.25,0.13,87.66,-0.3,3418.46,5.51,0.84,-0.158898,4.79,5.15,53.3,12.119013,4984684
-0.8763321,-0.24385363,2010/7/30,853.6,864.43,849.34,856.75,787412,3174.0,-3.54,154.2,0.94,88.33,0.67,3416.53,-1.93,-0.12,-0.158898,4.79,5.15,53.3,12.119013,4984684
-1.1481113,-0.28525868,2010/8/2,868.98,889.59,868.98,887.79,1903329,3187.27,13.26,156.77,2.57,89.13,0.8,3433.17,16.63,-0.37,5.343082,2.23,5.07,59.38,15.759904,4996342
-1.0305514,-0.28508335,2010/8/3,893.1,894.87,888.59,892.9,1388373,3190.49,3.22,158.82,2.06,89.32,0.18,3438.62,5.46,0.9,5.343082,2.23,5.07,59.38,15.759904,4996342
-0.9023606,-0.30572468,2010/8/4,898.82,899.58,891.93,898.17,982278,3190.21,-0.28,159.17,0.35,89.11,-0.21,3438.49,-0.13,0.11,5.343082,2.23,5.07,59.38,15.759904,4996342
-1.0218683,-0.29647452,2010/8/5,902.67,908.78,895.65,897.02,1510170,3188.54,-0.72,161.54,2.37,89.57,0.46,3439.65,2.1,0.04,5.343082,2.23,5.07,59.38,15.759904,4996342
-0.91520923,-0.29919547,2010/8/6,895.94,902.48,895.3,899.63,828218,3188.85,0.31,162.46,0.92,89.38,-0.19,3440.69,1.04,-0.73,5.343082,2.23,5.07,59.38,15.759904,4996342
-1.0483619,-0.30898336,2010/8/9,903.29,923.48,903.29,923.14,1573417,3192.87,5.46,163.68,1.22,90.15,0.78,3446.71,7.46,-1.13,5.343082,2.23,5.07,59.38,15.759904,4996342
-0.9848836,-0.31593546,2010/8/10,924.56,925.25,913.61,914.31,1380248,3192.37,-0.29,164.86,1.18,91.21,1.05,3448.44,1.94,-1.22,5.343082,2.23,5.07,59.38,15.759904,4996342
-0.8817541,-0.31423366,2010/8/11,901.39,907.57,889.75,891.88,1196869,3192.41,0.05,164.62,-0.26,89.84,-1.37,3446.87,-1.58,-0.77,5.343082,2.23,5.07,59.38,15.759904,4996342
-0.8141398,-0.30464074,2010/8/12,880.36,891.54,877.06,891.01,927556,3188.71,-3.71,164.28,-0.34,88.09,-1.75,3441.07,-5.8,0.76,5.343082,2.23,5.07,59.38,15.759904,4996342
-0.86585206,-0.3049629,2010/8/13,890.21,894.7,883.13,893.59,768134,3189.91,0.47,163.88,-0.39,87.29,-0.8,3441.08,-0.73,0.25,5.343082,2.23,5.07,59.38,15.759904,4996342
-0.8651847,-0.30013162,2010/8/16,891.58,900.03,886.17,896.89,831409,3187.28,-2.63,164.19,0.31,86.82,-0.47,3438.29,-2.8,0.07,5.343082,2.23,5.07,59.38,15.759904,4996342
-0.8802158,-0.3055899,2010/8/17,897.83,898.99,891.56,891.56,684523,3189.31,1.3,163.7,-0.49,87.51,0.68,3440.53,1.49,-0.83,5.343082,2.23,5.07,59.38,15.759904,4996342
-0.81109005,-0.30049133,2010/8/18,895.29,895.29,881.98,884.73,986772,3189.21,-2.88,162.97,-0.73,85.51,-2.01,3437.7,-5.61,0.63,5.343082,2.23,5.07,59.38,15.759904,4996342
-0.6889599,-0.30947253,2010/8/19,881.24,881.24,863.36,867.52,1230258,3187.53,-6.56,160.06,-2.91,84.52,-0.99,3432.11,-10.47,-1.17,5.343082,2.23,5.07,59.38,15.759904,4996342
-0.8287546,-0.2941913,2010/8/20,869.49,874.81,868.42,872.23,610091,3187.81,0.29,159.24,-0.82,83.66,-0.86,3430.71,-1.4,0.6,5.343082,2.23,5.07,59.38,15.759904,4996342
-1.009169,-0.28349024,2010/8/23,874.19,895.19,870.89,891.08,951972,3195.91,8.1,159.82,0.58,84.76,1.1,3440.49,9.78,0.16,5.343082,2.23,5.07,59.38,15.759904,4996342
-0.97050816,-0.28439847,2010/8/24,895.54,896.34,886.41,889.71,799033,3207.09,2.08,161.34,1.53,85.13,0.37,3453.57,3.98,0.33,5.343082,2.23,5.07,59.38,15.759904,4996342
-0.6892896,-0.29597986,2010/8/25,883.01,883.01,857.63,858.92,1172098,3198.48,-11.91,160.13,-1.21,84.1,-1.03,3442.71,-14.15,-1.57,5.343082,2.23,5.07,59.38,15.759904,4996342
-0.7109435,-0.2654614,2010/8/26,859.35,860.34,844.45,845.86,907175,3210.93,-12.93,160.42,0.3,82.3,-1.81,3453.65,-14.44,-1.12,5.343082,2.23,5.07,59.38,15.759904,4996342
-0.86795336,-0.27011752,2010/8/27,848.86,855.89,846.28,853.58,619259,3207.95,-2.98,161.49,1.07,82.33,0.04,3451.78,-1.87,-0.44,5.343082,2.23,5.07,59.38,15.759904,4996342
-0.90608245,-0.27817076,2010/8/30,861.83,867.9,858.65,860.14,756508,3210.92,-0.4,162.31,0.8,83.41,1.07,3456.63,1.47,-1.44,5.343082,2.23,5.07,59.38,15.759904,4996342
-0.8931959,-0.2736909,2010/8/31,856.41,859.2,848.5,854.39,736306,3212.52,1.6,162.68,0.37,82.7,-0.7,3457.91,1.28,0.37,5.343082,2.23,5.07,59.38,15.759904,4996342
-0.8250744,-0.34830356,2010/9/1,861.66,862.18,856.48,860.21,493712,3214.08,-2.45,162.68,0.0,82.6,-0.11,3459.36,-2.55,-0.31,-2.0663400000000003,6.4,5.05,73.38,19.118017,5010390
-0.92236084,-0.35375142,2010/9/2,870.35,870.35,863.69,863.69,558305,3220.05,3.7,163.73,1.05,81.72,-0.88,3465.5,3.87,1.44,-2.0663400000000003,6.4,5.05,73.38,19.118017,5010390
-0.9360661,-0.35706413,2010/9/3,869.4,873.88,867.87,869.64,682231,3232.47,3.69,164.66,0.93,81.9,0.18,3479.03,4.8,0.46,-2.0663400000000003,6.4,5.05,73.38,19.118017,5010390
-0.9190262,-0.36111236,2010/9/6,876.64,878.47,871.46,874.22,651521,3236.68,4.2,164.69,0.03,83.08,1.19,3484.45,5.42,-1.23,-2.0663400000000003,6.4,5.05,73.38,19.118017,5010390
-0.88007325,-0.35734582,2010/9/7,876.43,876.43,870.78,871.23,443796,3238.56,1.89,164.85,0.16,83.54,0.46,3486.95,2.51,-0.32,-2.0663400000000003,6.4,5.05,73.38,19.118017,5010390
-0.87849647,-0.35547626,2010/9/8,874.25,878.39,863.09,865.93,529895,3238.32,-0.83,165.79,0.94,83.46,-0.08,3487.58,0.03,-0.04,-2.0663400000000003,6.4,5.05,73.38,19.118017,5010390
-0.8494007,-0.35005903,2010/9/9,870.33,870.37,859.59,861.0,439481,3239.78,1.07,165.67,-0.12,82.92,-0.54,3488.38,0.41,0.14,-2.0663400000000003,6.4,5.05,73.38,19.118017,5010390
-0.9041385,-0.35603923,2010/9/10,868.13,872.53,865.31,870.6,537012,3246.02,3.58,165.98,0.31,83.38,0.46,3495.38,4.35,-0.56,-2.0663400000000003,6.4,5.05,73.38,19.118017,5010390
-1.1104298,-0.36468977,2010/9/13,878.63,899.61,877.82,899.41,1545626,3263.86,17.88,166.51,0.53,85.6,2.21,3515.97,20.62,-1.66,-2.0663400000000003,6.4,5.05,73.38,19.118017,5010390
-0.95525175,-0.36635715,2010/9/14,902.23,902.23,895.6,901.62,812263,3267.89,4.03,167.73,1.21,84.75,-0.84,3520.37,4.4,1.33,-2.0663400000000003,6.4,5.05,73.38,19.118017,5010390
-0.95609444,-0.3720698,2010/9/15,903.5,911.69,900.95,907.86,1027090,3270.41,2.52,168.7,0.97,84.46,-0.29,3523.57,3.2,0.26,-2.0663400000000003,6.4,5.05,73.38,19.118017,5010390
-0.9446408,-0.36915618,2010/9/16,909.2,909.54,899.74,899.74,669556,3275.72,5.3,169.03,0.34,85.21,0.74,3529.96,6.38,-0.55,-2.0663400000000003,6.4,5.05,73.38,19.118017,5010390
-0.97523516,-0.37881678,2010/9/17,911.8,913.3,904.34,907.25,1230755,3284.53,3.62,169.7,0.67,85.92,0.71,3540.14,4.99,-1.36,-2.0663400000000003,6.4,5.05,73.38,19.118017,5010390
-0.90975565,-0.36664903,2010/9/20,908.11,911.25,904.85,908.18,565803,3287.51,3.0,170.2,0.5,85.69,-0.22,3543.41,3.28,0.4,-2.0663400000000003,6.4,5.05,73.38,19.118017,5010390
-0.9248764,-0.37081185,2010/9/21,915.08,915.08,903.5,910.34,705319,3294.48,6.43,169.73,-0.48,85.59,-0.1,3549.8,5.85,0.06,-2.0663400000000003,6.4,5.05,73.38,19.118017,5010390
-1.023825,-0.37056118,2010/9/23,912.69,920.59,909.64,915.58,1177871,3301.36,6.89,171.43,1.7,85.04,-0.56,3557.83,8.04,0.84,-2.0663400000000003,6.4,5.05,73.38,19.118017,5010390
-0.93976563,-0.37248144,2010/9/24,913.84,919.38,910.58,914.92,878895,3329.52,4.08,171.78,0.35,85.38,0.35,3586.68,4.78,-1.1,-2.0663400000000003,6.4,5.05,73.38,19.118017,5010390
-0.9470034,-0.3698626,2010/9/27,922.22,922.7,914.6,918.16,948674,3340.37,0.25,173.41,1.63,84.94,-0.44,3598.72,1.44,0.02,-2.0663400000000003,6.4,5.05,73.38,19.118017,5010390
-0.8716745,-0.3624541,2010/9/28,919.31,919.31,910.1,910.57,622197,3338.39,-1.97,174.18,0.76,84.81,-0.12,3597.38,-1.33,-0.44,-2.0663400000000003,6.4,5.05,73.38,19.118017,5010390
-0.9247014,-0.37254977,2010/9/29,914.91,920.1,910.83,913.49,823283,3343.73,5.33,173.65,-0.53,85.47,0.65,3602.85,5.46,-0.81,-2.0663400000000003,6.4,5.05,73.38,19.118017,5010390
-0.8187948,-0.35854876,2010/9/30,913.43,913.43,903.6,907.56,691839,3342.91,-1.42,151.75,-0.61,85.16,-0.31,3579.82,-2.34,-1.03,-2.0663400000000003,6.4,5.05,73.38,19.118017,5010390
-0.79034,-0.45448598,2010/10/1,911.76,913.07,908.91,910.26,603015,3343.19,0.29,151.92,0.17,85.06,-0.1,3580.17,0.35,-0.33,-1.621622,0.47,4.96,64.82,20.058197,5033042
-0.8532179,-0.48009574,2010/10/4,911.74,926.09,909.55,921.83,1205058,3346.6,2.1,153.0,1.08,85.01,-0.04,3584.61,3.13,0.44,-1.621622,0.47,4.96,64.82,20.058197,5033042
-0.802208,-0.4591398,2010/10/5,918.37,919.36,911.77,916.4,687970,3346.25,-0.35,153.33,0.34,85.46,0.44,3585.04,0.43,-0.87,-1.621622,0.47,4.96,64.82,20.058197,5033042
-0.85740656,-0.47858822,2010/10/6,926.69,929.18,925.47,926.52,991856,3351.57,5.32,153.58,0.25,86.0,0.54,3591.14,6.11,0.02,-1.621622,0.47,4.96,64.82,20.058197,5033042
-0.86698073,-0.49652416,2010/10/7,930.59,939.36,929.45,931.81,1544485,3351.48,-0.08,154.4,0.82,87.3,1.31,3593.19,2.04,-0.44,-1.621622,0.47,4.96,64.82,20.058197,5033042
-0.80492145,-0.46554613,2010/10/8,933.5,933.5,921.07,921.63,821777,3350.93,-0.6,154.64,0.24,87.49,0.19,3593.06,-0.17,-1.28,-1.621622,0.47,4.96,64.82,20.058197,5033042
-0.7912149,-0.46542892,2010/10/11,925.75,926.55,910.24,911.11,752035,3353.08,2.15,153.82,-0.82,87.38,-0.12,3594.28,1.21,0.51,-1.621622,0.47,4.96,64.82,20.058197,5033042
-0.76854676,-0.45309722,2010/10/12,911.56,911.56,898.21,900.34,864026,3352.96,-0.24,153.26,-0.56,86.46,-0.93,3592.68,-1.72,1.09,-1.621622,0.47,4.96,64.82,20.058197,5033042
-0.7693235,-0.44950044,2010/10/13,902.88,905.68,896.24,900.94,700873,3355.09,1.49,152.39,-0.88,85.69,-0.76,3593.17,-0.15,0.38,-1.621622,0.47,4.96,64.82,20.058197,5033042
-0.8293094,-0.47037804,2010/10/14,910.35,917.2,909.29,910.95,783063,3360.8,5.65,151.94,-0.45,86.35,0.57,3599.09,5.77,-0.43,-1.621622,0.47,4.96,64.82,20.058197,5033042
-0.7986745,-0.459018,2010/10/15,912.28,912.98,908.59,911.11,516197,3342.01,1.85,152.12,0.18,86.73,0.3,3580.86,2.33,-0.39,-1.621622,0.47,4.96,64.82,20.058197,5033042
-0.7327829,-0.43879524,2010/10/18,911.13,911.13,892.88,892.88,766193,3336.92,-5.09,152.06,-0.06,85.94,-0.79,3574.92,-5.94,0.1,-1.621622,0.47,4.96,64.82,20.058197,5033042
-0.726206,-0.4314437,2010/10/19,892.86,894.16,888.44,891.64,565506,3359.66,-4.29,151.69,-0.37,85.65,-0.29,3597.01,-4.95,0.0,-1.621622,0.47,4.96,64.82,20.058197,5033042
-0.7119331,-0.43014842,2010/10/20,885.33,892.84,883.28,890.87,555580,3355.41,-4.26,150.54,-1.16,86.27,0.61,3592.21,-4.8,-1.24,-1.621622,0.47,4.96,64.82,20.058197,5033042
-0.7329398,-0.43611747,2010/10/21,893.26,898.37,888.04,888.04,538971,3351.45,-3.95,150.2,-0.34,86.55,0.28,3588.19,-4.02,-0.69,-1.621622,0.47,4.96,64.82,20.058197,5033042
-0.72712725,-0.43550682,2010/10/22,890.97,891.69,887.24,889.51,420156,3350.54,-0.91,148.98,-1.21,86.48,-0.11,3586.01,-2.23,-0.34,-1.621622,0.47,4.96,64.82,20.058197,5033042
-0.80613905,-0.46810305,2010/10/25,892.56,905.13,891.22,902.84,670094,3354.74,4.19,148.03,-0.96,88.28,1.68,3591.04,4.91,-1.48,-1.621622,0.47,4.96,64.82,20.058197,5033042
-0.77009684,-0.45669287,2010/10/26,906.05,906.05,899.59,905.62,548091,3358.12,3.38,146.67,-1.36,88.38,0.04,3593.17,2.06,-0.25,-1.621622,0.47,4.96,64.82,20.058197,5033042
-0.7295528,-0.44188726,2010/10/27,909.58,911.32,896.0,897.26,513003,3355.44,-2.57,145.61,-1.06,88.86,0.46,3589.91,-3.16,-1.41,-1.621622,0.47,4.96,64.82,20.058197,5033042
-0.7714831,-0.4581684,2010/10/28,898.43,906.42,893.34,902.41,765064,3358.16,2.72,144.3,-1.31,88.83,-0.08,3591.3,1.33,-0.28,-1.621622,0.47,4.96,64.82,20.058197,5033042
-0.72871226,-0.44239533,2010/10/29,900.55,900.55,894.25,896.21,549144,3357.91,-0.26,142.6,-1.7,88.97,0.12,3589.47,-1.84,-0.81,-1.621622,0.47,4.96,64.82,20.058197,5033042
-0.87490433,-0.48748276,2010/11/1,902.26,910.84,902.26,908.79,737888,3365.99,8.34,142.79,0.18,90.71,1.53,3599.49,10.06,-0.37,3.225806,1.56,4.83,66.13,20.611387,5060684
-0.8601305,-0.4847265,2010/11/2,913.32,918.58,911.14,911.14,776174,3368.93,2.93,143.8,1.01,92.0,1.21,3604.72,5.16,-0.53,3.225806,1.56,4.83,66.13,20.611387,5060684
-0.84075636,-0.48331982,2010/11/3,917.23,917.72,904.53,906.28,598841,3371.33,7.55,143.34,-0.46,91.61,-0.39,3606.28,6.71,0.49,3.225806,1.56,4.83,66.13,20.611387,5060684
-0.8460625,-0.4774083,2010/11/4,907.53,916.06,907.53,911.28,535274,3376.2,5.29,143.93,0.6,91.6,-0.02,3611.73,5.87,0.36,3.225806,1.56,4.83,66.13,20.611387,5060684
-0.9007216,-0.4852178,2010/11/5,922.2,925.01,918.49,923.86,1022284,3384.06,7.86,144.52,0.59,92.65,1.05,3621.23,9.5,-0.06,3.225806,1.56,4.83,66.13,20.611387,5060684
-0.8855445,-0.48783448,2010/11/8,930.67,931.54,923.1,926.26,871675,3394.04,9.98,144.22,-0.3,92.89,0.24,3631.15,9.92,0.15,3.225806,1.56,4.83,66.13,20.611387,5060684
-0.8186473,-0.4815181,2010/11/9,925.63,926.98,918.13,921.53,553997,3396.89,2.85,143.67,-0.55,93.69,0.8,3634.25,3.1,-0.49,3.225806,1.56,4.83,66.13,20.611387,5060684
-0.8081861,-0.47289622,2010/11/10,922.34,922.73,913.6,916.26,553878,3397.46,0.57,143.53,-0.15,94.35,0.66,3635.34,1.09,-0.71,3.225806,1.56,4.83,66.13,20.611387,5060684
-0.81268865,-0.47993752,2010/11/11,916.51,921.13,915.24,920.68,436430,3355.98,3.5,140.43,-0.61,86.01,0.36,3582.42,3.25,0.12,3.225806,1.56,4.83,66.13,20.611387,5060684
-0.70476836,-0.44827354,2010/11/12,916.98,916.98,899.23,900.44,791833,3347.77,-8.21,139.46,-0.97,84.68,-1.33,3571.91,-10.51,-0.19,3.225806,1.56,4.83,66.13,20.611387,5060684
-0.7212216,-0.4509483,2010/11/15,896.04,897.09,886.14,888.49,540497,3343.84,-3.93,137.64,-1.82,85.0,0.31,3566.48,-5.44,-1.44,3.225806,1.56,4.83,66.13,20.611387,5060684
-0.7321603,-0.44580317,2010/11/16,883.64,891.4,883.64,891.4,482300,3337.42,-6.4,136.98,-0.67,85.96,0.97,3560.36,-6.1,-2.01,3.225806,1.56,4.83,66.13,20.611387,5060684
-0.6578391,-0.41976222,2010/11/17,884.39,885.27,878.57,880.26,711375,3326.03,-11.39,135.31,-1.67,86.13,0.17,3547.47,-12.89,-2.82,3.225806,1.56,4.83,66.13,20.611387,5060684
-0.7146601,-0.44293332,2010/11/18,886.54,887.97,883.13,884.56,520887,3321.3,-4.73,133.73,-1.58,86.51,0.37,3541.54,-5.94,-1.78,3.225806,1.56,4.83,66.13,20.611387,5060684
-0.7092206,-0.4442182,2010/11/19,891.5,891.5,880.45,882.13,592640,3317.85,-4.96,132.22,-1.51,86.24,-0.27,3536.31,-6.74,-1.15,3.225806,1.56,4.83,66.13,20.611387,5060684
-0.7748253,-0.45731464,2010/11/22,887.78,889.61,884.77,886.33,456980,3317.56,-0.3,131.98,-0.24,86.12,-0.12,3535.66,-0.66,-0.29,3.225806,1.56,4.83,66.13,20.611387,5060684
-0.7047909,-0.42903352,2010/11/23,888.62,888.62,877.69,879.24,543380,3308.15,-9.41,131.56,-0.42,86.25,0.13,3525.96,-9.69,-1.94,3.225806,1.56,4.83,66.13,20.611387,5060684
-0.75952464,-0.44914803,2010/11/24,873.68,881.23,873.48,875.24,601800,3306.03,-2.12,130.48,-1.09,87.6,1.35,3524.1,-1.86,-2.22,3.225806,1.56,4.83,66.13,20.611387,5060684
-0.7672722,-0.458185,2010/11/25,879.05,885.26,877.63,884.42,527934,3304.93,-1.1,130.08,-0.4,87.99,0.39,3523.0,-1.11,-0.39,3.225806,1.56,4.83,66.13,20.611387,5060684
-0.7552536,-0.44971085,2010/11/26,886.42,886.42,876.65,876.65,584622,3301.88,-3.05,129.71,-0.37,87.93,-0.07,3519.51,-3.49,-0.77,3.225806,1.56,4.83,66.13,20.611387,5060684
-0.7183959,-0.44460776,2010/11/29,887.7,888.48,878.74,881.53,658066,3296.23,-5.65,128.35,-1.36,88.49,0.56,3513.07,-6.44,-1.62,3.225806,1.56,4.83,66.13,20.611387,5060684
-0.7314871,-0.45003942,2010/11/30,882.99,886.13,878.42,878.42,780610,3322.93,-3.7,129.68,-1.14,97.29,0.1,3549.9,-4.74,-0.67,3.225806,1.56,4.83,66.13,20.611387,5060684
-0.99325603,-0.5610206,2010/12/1,887.28,916.97,886.79,916.97,2266934,3331.92,4.08,131.3,1.62,97.59,0.3,3560.81,6.0,-0.14,0.313972,3.75,4.7,98.44,22.982694,5109256
-1.1247278,-0.5588994,2010/12/2,931.06,944.36,926.16,928.84,2715760,3346.52,14.6,132.7,1.4,96.53,-1.06,3575.75,14.94,1.93,0.313972,3.75,4.7,98.44,22.982694,5109256
-0.84823185,-0.51486605,2010/12/3,930.51,931.62,923.59,925.81,1241271,3349.45,2.93,131.88,-0.82,96.06,-0.47,3577.39,1.65,0.87,0.313972,3.75,4.7,98.44,22.982694,5109256
-0.9379274,-0.5478095,2010/12/6,934.7,948.83,933.69,945.72,2040202,3351.87,2.42,131.89,0.0,96.01,-0.05,3579.77,2.38,1.03,0.313972,3.75,4.7,98.44,22.982694,5109256
-0.90093786,-0.5374967,2010/12/7,944.98,948.62,937.51,947.73,1296744,3353.96,2.0,132.57,0.69,96.49,0.47,3583.02,3.16,-0.06,0.313972,3.75,4.7,98.44,22.982694,5109256
-0.8497775,-0.5147548,2010/12/8,948.24,948.47,937.9,939.55,1054395,3353.93,-0.03,132.9,0.32,96.17,-0.32,3582.99,-0.02,-0.07,0.313972,3.75,4.7,98.44,22.982694,5109256
-1.0373101,-0.59876835,2010/12/9,950.5,952.46,940.91,943.41,3952821,3346.24,-7.69,133.06,0.16,97.29,1.12,3576.58,-6.41,-3.67,0.313972,3.75,4.7,98.44,22.982694,5109256
-0.801897,-0.4891767,2010/12/10,940.03,940.03,932.81,937.42,1284734,3340.65,-5.59,132.94,-0.12,97.11,-0.18,3570.7,-5.89,-1.29,0.313972,3.75,4.7,98.44,22.982694,5109256
-0.81043154,-0.4975589,2010/12/13,941.28,943.11,938.73,938.73,921792,3339.22,-1.43,132.49,-0.45,97.05,-0.05,3568.76,-1.93,-0.68,0.313972,3.75,4.7,98.44,22.982694,5109256
-0.8289525,-0.5032787,2010/12/14,940.69,941.25,930.44,932.47,1139027,3336.09,-1.02,132.15,-0.33,96.97,-0.08,3565.21,-1.44,-0.75,0.313972,3.75,4.7,98.44,22.982694,5109256
-0.82664233,-0.5030661,2010/12/15,933.6,940.96,927.84,936.48,1170387,3332.82,-3.27,132.46,0.3,97.0,0.03,3562.28,-2.94,-1.21,0.313972,3.75,4.7,98.44,22.982694,5109256
-0.88211924,-0.5251235,2010/12/16,939.12,945.06,936.92,938.1,1291042,3335.07,2.24,132.35,-0.11,97.72,0.72,3565.13,2.85,-1.73,0.313972,3.75,4.7,98.44,22.982694,5109256
-0.95205206,-0.5594478,2010/12/17,942.22,954.6,939.51,949.82,1929017,3335.26,0.19,133.55,1.2,98.52,0.8,3567.33,2.2,-0.85,0.313972,3.75,4.7,98.44,22.982694,5109256
-0.91493183,-0.5440966,2010/12/20,960.66,961.9,946.99,949.37,1439026,3337.91,2.51,134.48,0.93,98.07,-0.44,3570.46,2.99,-0.66,0.313972,3.75,4.7,98.44,22.982694,5109256
-0.88550645,-0.53214705,2010/12/21,953.05,956.91,945.72,956.91,1155568,3340.58,2.66,135.0,0.52,97.57,-0.5,3573.15,2.68,-0.15,0.313972,3.75,4.7,98.44,22.982694,5109256
-0.88321775,-0.5332599,2010/12/22,957.39,962.02,956.44,958.48,1172972,3341.98,1.41,135.11,0.11,98.21,0.64,3575.3,2.15,-0.61,0.313972,3.75,4.7,98.44,22.982694,5109256
-0.92193955,-0.54734427,2010/12/23,961.99,967.63,959.0,960.91,1270232,3348.94,6.75,134.64,-0.47,98.82,0.61,3582.4,6.89,-0.13,0.313972,3.75,4.7,98.44,22.982694,5109256
-0.9206428,-0.54467964,2010/12/24,962.54,966.98,959.44,960.82,1343612,3354.59,5.49,134.89,0.25,98.45,-0.37,3587.94,5.38,-0.65,0.313972,3.75,4.7,98.44,22.982694,5109256
-1.0480857,-0.5841912,2010/12/27,968.52,990.37,967.36,988.91,2242704,3361.66,6.91,135.61,0.72,98.8,0.34,3596.07,7.96,0.59,0.313972,3.75,4.7,98.44,22.982694,5109256
-1.0097252,-0.57403743,2010/12/28,992.66,992.78,980.69,986.15,1810251,3368.13,6.39,137.52,1.9,97.24,-1.55,3602.89,6.73,0.7,0.313972,3.75,4.7,98.44,22.982694,5109256
-1.2469984,-0.653448,2010/12/29,990.29,1022.4,989.68,1021.39,4129805,3368.18,0.04,139.73,2.21,97.11,-0.16,3605.02,2.1,-1.22,0.313972,3.75,4.7,98.44,22.982694,5109256
-1.0646402,-0.6168958,2010/12/30,1025.94,1025.94,1011.69,1016.88,2880788,3371.15,2.75,140.72,1.0,95.79,-1.32,3607.67,2.43,-1.85,0.313972,3.75,4.7,98.44,22.982694,5109256
-1.2594421,-0.6744107,2010/12/31,1023.13,1052.89,1020.36,1041.59,4138803,3370.91,-0.28,151.52,1.55,95.99,0.15,3618.42,1.41,-1.59,0.313972,3.75,4.7,98.44,22.982694,5109256
-1.2735806,-0.85842645,2011/1/3,1057.0,1070.53,1051.36,1068.54,3710816,3374.47,3.36,152.87,1.35,95.25,-0.8,3622.6,3.91,-0.53,2.362205,53.23,4.65,89.07,25.452651,5138597
-1.290601,-0.92622495,2011/1/4,1066.44,1066.44,1039.84,1039.84,2877935,3379.43,4.96,153.64,0.76,95.26,0.01,3628.33,5.73,-1.37,2.362205,53.23,4.65,89.07,25.452651,5138597
-1.2963214,-0.86324656,2011/1/5,1049.15,1060.63,1010.96,1022.15,4430389,3384.66,5.23,152.52,-1.12,95.64,0.39,3632.82,4.49,-0.97,2.362205,53.23,4.65,89.07,25.452651,5138597
-1.3041219,-0.93816376,2011/1/6,1027.67,1035.72,1011.89,1035.72,2530778,3389.98,5.52,151.8,-0.72,96.51,0.86,3638.29,5.67,-1.29,2.362205,53.23,4.65,89.07,25.452651,5138597
-1.2861592,-0.9185159,2011/1/7,1031.22,1031.22,999.25,1007.51,2385100,3398.7,8.72,151.76,-0.04,94.84,-1.67,3645.3,7.01,1.21,2.362205,53.23,4.65,89.07,25.452651,5138597
-1.2864662,-0.9286704,2011/1/10,1015.47,1020.29,1008.34,1018.88,1608084,3396.29,-2.41,152.79,1.03,94.74,-0.1,3643.82,-1.48,-0.41,2.362205,53.23,4.65,89.07,25.452651,5138597
-1.2575879,-0.9480196,2011/1/11,1016.72,1037.19,1013.57,1034.48,1971442,3406.69,10.4,152.85,0.05,95.49,0.75,3655.03,11.19,1.27,2.362205,53.23,4.65,89.07,25.452651,5138597
-1.1891364,-0.91299534,2011/1/12,1048.1,1056.32,1044.11,1053.59,2759697,3421.96,15.27,153.79,0.94,96.28,0.79,3672.03,17.0,3.12,2.362205,53.23,4.65,89.07,25.452651,5138597
-1.1921567,-0.878821,2011/1/13,1066.29,1066.42,1049.3,1058.71,2822053,3438.39,16.48,154.3,0.51,94.31,-1.97,3686.99,15.02,6.18,2.362205,53.23,4.65,89.07,25.452651,5138597
-1.2824248,-0.9601171,2011/1/14,1061.14,1063.62,1051.06,1057.06,1483944,3445.92,7.55,154.86,0.55,94.07,-0.24,3694.85,7.86,1.16,2.362205,53.23,4.65,89.07,25.452651,5138597
-1.309424,-0.96140146,2011/1/17,1060.64,1061.4,1038.82,1038.82,1345144,3450.04,4.11,154.57,-0.29,93.44,-0.62,3698.05,3.2,0.72,2.362205,53.23,4.65,89.07,25.452651,5138597
-1.2749147,-0.9626632,2011/1/18,1035.03,1061.19,1035.03,1055.51,1638427,3457.14,7.1,155.14,0.57,94.0,0.55,3706.27,8.22,0.91,2.362205,53.23,4.65,89.07,25.452651,5138597
-1.2279407,-0.949216,2011/1/19,1060.69,1064.38,1053.52,1060.63,1608888,3470.13,13.01,156.3,1.16,92.57,-1.43,3718.99,12.73,3.73,2.362205,53.23,4.65,89.07,25.452651,5138597
