latent_dim1,latent_dim2,door_open/min (ratio),door_move/min (ratio),door_error/min (ratio),door_close/min (ratio),x,y,z,pressure,pressure_base,temparature(°C),size
0.22413084,1.995461,0.09497656,0.505387,-0.09949921,-0.25999346,0.029292246,-0.11852885,0.1366172,0.77917045,0.8406125,-0.12058305,1.0
1.2605774,1.5771872,-0.6209776,-0.41563052,-0.09949921,0.7603375,-0.19377698,0.22470918,-0.19872859,0.11317687,-0.15409252,0.80599755,1.0
0.32023057,2.1197855,-0.50965905,0.05422768,-0.09949921,0.48049825,-0.1593506,0.21176404,0.096757375,0.60884106,0.89915377,-0.33268207,1.0
0.35303065,1.6637313,-0.6209776,-0.41563052,-0.09949921,0.7603375,0.02780916,-0.10658577,0.18520433,0.8376286,0.5823701,0.27722132,1.0
0.6955423,2.004354,-0.6209776,-0.41563052,-0.09949921,0.7603375,0.022719184,-0.11294071,0.037259497,0.35709915,0.4872702,-0.115978055,1.0
0.4086578,2.5114005,-0.6209776,-0.41563052,-0.09949921,0.7603375,0.036112312,-0.11102918,0.069118895,0.48126745,0.8054575,-1.0011994,1.0
2.4542413,-3.929269,2.2733052,-0.41563052,-0.09949921,-1.9830053,-0.04872433,0.23513556,-0.12505417,-1.6496472,-1.532609,-0.005543878,1.0
0.5751841,1.7818422,-0.6209776,-0.41563052,-0.09949921,0.7603375,-0.12508309,0.22773948,-0.009610177,0.35577485,0.69079345,0.2237921,1.0
1.0155004,-3.844999,2.2733052,-0.41563052,-0.09949921,-1.9830053,-0.011736569,0.21946415,-0.059707932,-0.31709245,-0.46841446,1.8412259,1.0
0.1443438,1.4646866,-0.6209776,-0.41563052,-0.09949921,0.7603375,-0.19595583,0.53925234,-0.1344652,0.9856552,0.76434255,0.52096677,1.0
0.55340034,1.7147648,-0.6209776,-0.41563052,-0.09949921,0.7603375,0.07741626,-0.14721525,0.11747282,0.65950054,0.42453972,0.25032482,1.0
3.408616,2.7127523,-0.41389915,-0.21878304,-0.09949921,0.4910243,-0.16105373,0.19962697,0.039084695,-1.6424793,-1.4101495,0.16136585,1.0
0.81946427,2.4748673,-0.339791,0.0550147,-0.09949921,0.31919694,-0.15423584,0.2118779,0.019989427,0.5139123,0.27124405,-0.7298595,1.0
-0.3012551,1.1618187,-0.6209776,-0.41563052,-0.09949921,0.7603375,-0.13836065,0.22279343,-0.07450637,1.5813981,1.2447438,0.81939846,1.0
2.6366262,3.4597595,-0.3728962,0.06902376,-0.09949921,0.34537816,0.049888175,-0.1679323,-0.15004054,-0.8148167,-1.0556843,-1.5173229,1.0
0.4300552,1.2656592,-0.6209776,-0.41563052,-0.09949921,0.7603375,0.041294098,-0.1441039,-0.070489116,0.7236132,0.5116498,0.8516453,1.0
1.1525728,2.60522,0.28837475,0.88333017,-0.09949921,-0.5835298,-0.24073598,0.22938327,0.05208339,-0.041471206,0.084369764,-0.43430853,1.0
2.0349696,1.5001516,-0.34072986,0.09047539,-0.09949921,0.3069303,-0.041652866,-0.08382257,0.090552144,-0.40939364,-0.5580726,1.1976619,1.0
2.5171707,3.79871,-0.6209776,-0.41563052,-0.09949921,0.7603375,0.006283083,-0.12726757,0.11709278,-0.95071447,-0.8762167,-1.9284601,1.0
3.0304644,2.2387772,0.0033743507,0.46226242,-0.09949921,-0.15716842,-0.15748042,0.20162088,0.12086138,-1.4634264,-1.1918343,0.6972492,1.0
0.40689623,3.4244063,-0.6209776,-0.41563052,-0.09949921,0.7603375,-0.140778,0.24051695,-0.015899047,0.82419646,0.47891334,-2.3352468,1.0
3.1018069,2.344893,-0.6209776,-0.41563052,-0.09949921,0.7603375,-0.17954648,0.21379401,0.1823831,-1.3878785,-1.2383045,0.64652616,1.0
2.6482098,1.9848261,-0.6209776,-0.41563052,-0.09949921,0.7603375,-0.16425091,0.20856749,-0.020412723,-0.8692809,-1.1460118,0.90728676,1.0
1.0373586,-4.1690235,2.2733052,-0.41563052,-0.09949921,-1.9830053,0.00029236352,0.21882232,-0.14884405,-0.3085371,-0.54764277,0.72096324,1.0
0.7882007,2.429902,-0.6209776,-0.41563052,-0.09949921,0.7603375,-0.15590431,0.24566323,-0.07335716,0.49497283,0.21417116,-0.67406124,1.0
0.69368476,1.0936658,-0.59685856,-0.21845496,-0.09949921,0.66432047,-0.1637062,0.22074458,-0.1406095,0.44021434,0.44812033,1.285355,1.0
0.5703803,-4.4299684,2.2733052,-0.41563052,-0.09949921,-1.9830053,-0.033071987,0.18479913,-0.018597523,0.5723494,0.6921539,-0.20757817,1.0
1.2047175,2.3158576,-0.1525673,0.037839714,-0.09949921,0.14810936,0.00913865,-0.06529985,0.3612945,-0.013724099,0.3355725,-0.37581587,1.0
4.0721974,2.9454813,-0.6209776,-0.41563052,-0.09949921,0.7603375,0.07265608,-0.16357099,0.04330243,-2.0801477,-2.0186677,0.0067272433,1.0
0.5300775,1.7832327,-0.6209776,-0.41563052,-0.09949921,0.7603375,-0.16676144,0.23411939,-0.05643621,0.6979681,0.42147335,0.20166032,1.0
-0.11021234,1.4536984,-0.6209776,-0.41563052,-0.09949921,0.7603375,-0.15375817,0.21884191,-0.06603453,0.959884,1.3348123,0.4598448,1.0
7.1061525,4.082061,-0.6209776,-0.41563052,-0.09949921,0.7603375,0.017049018,-0.14260201,0.10337082,-4.271118,-4.5857816,-0.26820916,1.0
0.8188372,-3.9161808,2.2733052,-0.41563052,-0.09949921,-1.9830053,-0.039276417,0.2278589,-0.09314296,-0.07106812,0.052237924,2.062863,1.0
0.76532745,2.0684106,-0.6209776,-0.41563052,-0.09949921,0.7603375,0.048885234,-0.11964942,0.21071576,0.326199,0.45051727,-0.15673392,1.0
2.067361,2.940493,-0.3574173,0.03325147,-0.09949921,0.3439786,-0.12674545,0.1986653,0.06384059,-0.4291109,-0.5280354,-0.90111685,1.0
0.06428391,2.617263,-0.22563712,0.48213348,-0.09949921,0.052527416,-0.019394314,-0.0873449,-0.05440417,0.78520334,0.89949924,-1.0930775,1.0
0.8810343,-4.083842,2.2733052,-0.41563052,-0.09949921,-1.9830053,-0.05361216,0.21060158,0.049445376,-0.15298514,-0.004899738,0.85102713,1.0
0.84899753,-3.9775498,2.2733052,-0.41563052,-0.09949921,-1.9830053,-0.124378964,0.17658573,0.021760074,0.08332771,0.014491655,1.1758702,1.0
2.1553996,1.5741372,-0.6209776,-0.41563052,-0.09949921,0.7603375,0.01391741,-0.13755478,-0.14689156,-0.49988705,-0.8934919,1.1549067,1.0
1.1286975,2.690378,-0.6209776,-0.41563052,-0.09949921,0.7603375,0.01227874,-0.09469971,0.25144294,-0.06909219,0.2914344,-0.91434324,1.0
0.5421104,1.4647353,-0.6209776,-0.41563052,-0.09949921,0.7603375,-0.120725654,0.22566976,-0.15324362,0.47716844,0.5890426,0.6531749,1.0
0.5309618,-4.121661,2.2733052,-0.41563052,-0.09949921,-1.9830053,-0.051743526,0.19240876,-0.108934686,0.9562054,0.7477152,1.408149,1.0
2.1974094,2.2312999,0.0720884,0.5694161,-0.09949921,-0.26205492,-0.030641763,-0.11824565,0.015793968,-0.6418387,-0.82454234,0.32309976,1.0
0.45873135,1.2054594,-0.6209776,-0.41563052,-0.09949921,0.7603375,0.0036169286,-0.10019192,0.07569643,0.7226673,0.5128159,1.0023917,1.0
3.6295593,2.9504743,-0.6209776,-0.41563052,-0.09949921,0.7603375,-0.061567225,-0.084420845,0.22999196,-1.5526165,-1.8581382,-0.05802961,1.0
-0.22082777,2.071479,-0.28228495,0.4889649,-0.09949921,0.103686325,0.06925183,-0.12264979,-0.045319084,1.192329,1.2514379,-0.38264793,1.0
-0.40059215,1.9770405,-0.6209776,-0.41563052,-0.09949921,0.7603375,0.005870818,-0.09972907,0.17505322,1.4006006,1.1816245,-0.510677,1.0
-0.3757233,1.4514441,-0.6209776,-0.41563052,-0.09949921,0.7603375,-0.15504506,0.21272294,0.009089142,1.672354,1.4310133,0.37279055,1.0
-0.14183782,2.1289127,-0.29721037,0.035533942,-0.09949921,0.28606468,0.061427258,-0.13244195,-0.28634953,1.3166025,1.3740485,-0.7692844,1.0
1.0906726,2.3973935,-0.29830417,0.64602005,-0.09949921,0.060599707,0.04550293,-0.074695595,-0.10447374,0.093081236,-0.0010344156,-0.33584377,1.0
0.06454955,2.5537233,0.021115383,0.47911578,-0.09949921,-0.18023707,0.013365011,-0.1329107,0.049229443,1.1282375,0.9000823,-1.0032283,1.0
0.075046435,1.992177,-0.006680854,0.11251836,-0.09949921,-0.017876022,0.014350623,-0.10477689,0.2118427,1.0446599,1.0563579,-0.31274486,1.0
1.2804481,2.160944,-0.6209776,-0.41563052,-0.09949921,0.7603375,-0.15642245,0.22166455,0.039062876,0.16505554,-0.18492873,-0.033652995,1.0
1.7698517,2.1151779,-0.3693008,0.029498285,-0.09949921,0.3566349,0.08624808,-0.09790592,0.11324281,-0.4429424,-0.15867046,0.09325211,1.0
0.8768338,2.3036795,0.14354992,0.34533867,-0.09949921,-0.24665284,0.046350926,-0.09399767,0.08803278,0.3297094,0.37204474,-0.4780841,1.0
1.662515,2.2485437,-0.024520693,0.9957403,-0.09949921,-0.3286584,0.015037413,-0.14041054,-0.24588057,-0.429195,-0.5866199,0.23592126,1.0
0.9130443,2.5348887,0.022742352,0.96526814,-0.09949921,-0.36215073,0.004092771,-0.034627747,0.38293824,0.094762884,0.20246722,-0.31764266,1.0
-0.33509254,1.7211432,-0.6209776,-0.41563052,-0.09949921,0.7603375,-0.16697747,-0.008847691,0.06264682,1.415441,1.2055291,-0.02403781,1.0
1.3000612,1.717442,0.26808417,0.48548487,-0.09949921,-0.41668934,-0.1455944,0.20138797,-0.14305432,-0.012631031,-0.007059135,0.59645677,1.0
-0.33105385,1.7307179,-0.6209776,-0.41563052,-0.09949921,0.7603375,0.005575834,-0.100864224,0.14204416,1.3756492,1.1522136,-0.10597542,1.0
-0.06676082,2.2725227,-0.20613042,0.47165954,-0.09949921,0.03792397,0.07799716,-0.12689762,0.16741283,0.93838,0.9492302,-0.580305,1.0
0.618559,2.106738,-0.13050352,0.8870185,-0.09949921,-0.18786477,-0.11854335,0.23399828,-0.16511218,0.46642694,0.2786508,0.054344755,1.0
2.6195734,2.898153,0.15480949,0.58803385,-0.09949921,-0.34736952,-0.0412845,-0.102496006,0.16138218,-0.9998394,-1.0220408,-0.43370813,1.0
0.5299506,1.25875,-0.6209776,-0.41563052,-0.09949921,0.7603375,-0.13193873,0.23922993,-0.06319831,0.49129423,0.6203755,0.98379123,1.0
1.422036,1.8285875,-0.6209776,-0.41563052,-0.09949921,0.7603375,-0.0013087614,-0.09526138,0.06269137,-0.10518445,-0.15867046,0.47314516,1.0
-0.32245517,1.0909369,-0.6209776,-0.41563052,-0.09949921,0.7603375,0.006657656,-0.11071502,0.06828835,1.5712663,1.391151,0.89122695,1.0
0.67879534,2.5071914,0.097704075,0.37123993,-0.09949921,-0.21280766,0.053707745,-0.102805816,0.04562723,0.5461158,0.38750604,-0.82956046,1.0
0.490732,2.005954,-0.31631625,0.26226515,-0.09949921,0.22005264,-0.14475659,0.23357475,-0.0353389,0.70679677,0.47921565,-0.06850251,1.0
-0.35895258,2.3603437,-0.6209776,-0.41563052,-0.09949921,0.7603375,-0.017661097,-0.08109334,0.18531753,1.2065179,1.309612,-1.0558176,1.0
0.17924158,1.8929615,-0.6209776,-0.41563052,-0.09949921,0.7603375,0.011737609,-0.09765363,0.030691959,0.8214848,0.8240499,-0.16658866,1.0
2.7254703,2.7963183,-0.6209776,-0.41563052,-0.09949921,0.7603375,-0.15849951,0.21707025,-0.008920556,-0.9116373,-1.1986796,-0.26487595,1.0
0.00628677,2.2271583,-0.18171042,0.48213348,-0.09949921,0.010891506,-0.0069630155,-0.088251926,0.35303587,0.8989034,0.9137729,-0.38390195,1.0
2.7118514,2.3369975,-0.1522874,0.4607968,-0.09949921,-0.009080824,-0.14566839,0.23131704,0.017469151,-1.0442559,-1.1063222,0.42718393,1.0
0.11298353,1.0024146,-0.6209776,-0.41563052,-0.09949921,0.7603375,-0.0023601267,-0.10456282,0.07999372,1.1287841,0.78749126,1.1863402,1.0
-0.10678516,2.4612975,-0.44038996,0.03325147,-0.09949921,0.42262423,0.00721008,-0.08829179,0.15861915,1.0072643,1.0820547,-1.0343838,1.0
3.260741,3.1608875,-0.14421557,1.0607257,-0.09949921,-0.23931654,-0.15278225,0.1719495,0.11521894,-1.7264773,-1.6762953,-0.1583044,1.0
-4.821797,-1.2535102,-0.6209776,6.9784536,-0.09949921,-1.9830053,0.0005510005,-0.09899737,0.15011777,0.3654443,0.6223837,-0.1622114,1.0
1.7086136,2.5680394,-0.10622262,0.030992001,-0.09949921,0.106722325,-0.15261948,0.21244112,-0.29755804,-0.07209813,-0.32645565,-0.65712005,1.0
0.6519197,2.491747,-0.084095456,0.9185465,-0.09949921,-0.24355014,0.026588695,-0.09508781,0.35162753,0.28810978,0.3986917,-0.36303604,1.0
3.2736218,3.735965,-0.33301353,0.08312724,-0.09949921,0.3023427,0.0035524955,-0.11121144,0.32352492,-1.3646929,-1.301575,-1.5154773,1.0
-0.38988447,1.5802872,-0.6209776,-0.41563052,-0.09949921,0.7603375,0.021727437,-0.11306655,0.023438895,1.4917666,1.1417837,0.066843614,1.0
0.909903,3.092427,-0.6209776,-0.41563052,-0.09949921,0.7603375,0.009037772,-0.103598855,0.035106987,0.18733732,0.3176495,-1.6640351,1.0
2.5353234,2.1592495,-0.6209776,-0.41563052,-0.09949921,0.7603375,0.018225022,-0.12588176,0.024023505,-0.82024,-1.0796968,0.5025231,1.0
5.6752124,3.4222229,-0.6209776,-0.41563052,-0.09949921,0.7603375,0.027600607,-0.15046807,-0.009992491,-3.0982563,-3.538344,0.032002974,1.0
1.4678662,2.30579,-0.5282434,0.095596194,-0.09949921,0.48276493,-0.122008294,0.19034517,-0.24100186,-0.14676307,-0.07959331,-0.25140402,1.0
-0.44834882,2.6111753,-0.6209776,-0.41563052,-0.09949921,0.7603375,0.0212415,-0.10783257,0.18578167,1.4412963,1.2096535,-1.4941027,1.0
2.666267,2.700261,0.07229283,0.897222,-0.09949921,-0.38387072,-0.13957234,0.20306553,-0.04298292,-1.1510402,-1.2392114,0.06719852,1.0
0.31133524,1.1504338,-0.6209776,-0.41563052,-0.09949921,0.7603375,-0.11279281,0.23368868,-0.10088244,0.925053,0.5479709,1.0355406,1.0
0.6436046,-4.475444,2.2733052,-0.41563052,-0.09949921,-1.9830053,0.03921087,0.21003696,-0.2063317,0.45135522,0.36340716,0.50691515,1.0
0.7629159,-4.373603,2.2733052,-0.41563052,-0.09949921,-1.9830053,-0.031073852,0.19795729,-0.13025156,0.19543023,0.15541396,0.37650236,1.0
0.9624142,2.3825061,0.100173116,0.5117212,-0.09949921,-0.2672691,-0.0039506922,-0.084336706,0.2667769,0.15767734,0.35124972,-0.38517374,1.0
6.7671328,3.7690532,-0.6209776,-0.41563052,-0.09949921,0.7603375,-0.008174804,-0.13108875,0.007337587,-3.9717648,-4.402254,0.03438089,1.0
-0.09961553,1.0054399,-0.6209776,-0.41563052,-0.09949921,0.7603375,-0.14556469,0.23261441,-0.117560625,1.2820448,1.0792692,1.1333457,1.0
0.27438724,1.6770691,0.41724226,0.71037215,-0.09949921,-0.64150596,-0.0029574533,-0.08710283,-0.044115316,0.66214913,0.73093665,-0.36575702,1.0
0.35749358,1.6639273,-0.6209776,-0.41563052,-0.09949921,0.7603375,-0.0063408054,-0.100148015,0.12876043,0.8669312,0.53780013,0.2801109,1.0
1.5367904,2.6619437,-0.6209776,-0.41563052,-0.09949921,0.7603375,-0.14453405,0.21688218,-0.050604664,-0.18794228,-0.22060199,-0.6705949,1.0
0.24411944,2.267937,0.16349973,0.94119644,-0.09949921,-0.4866364,-0.033102788,-0.0655387,-0.109332,0.87721026,0.68036354,-0.35370183,1.0
1.8970313,2.377492,-0.6209776,-0.41563052,-0.09949921,0.7603375,0.025363658,-0.12175256,0.19352297,-0.36344275,-0.58020645,-0.11841808,1.0
7.0076385,4.139128,-0.6209776,-0.41563052,-0.09949921,0.7603375,-0.010723042,-0.090512365,0.21242912,-4.1663938,-4.5053225,-0.3263617,1.0
3.7731285,2.5208433,-0.6209776,-0.41563052,-0.09949921,0.7603375,0.052051794,-0.16067103,0.09198867,-1.6965231,-1.987335,0.56473935,1.0
0.8504357,2.552799,-0.36531594,0.22519009,-0.09949921,0.28025252,0.002533958,-0.07561216,0.20076239,0.2547922,0.38556257,-0.7441713,1.0
1.2027035,1.808063,-0.6209776,-0.41563052,-0.09949921,0.7603375,-0.13637882,0.21867663,-0.047796175,0.23457047,-0.15582004,0.43882802,1.0
0.358926,2.4080567,-0.3140082,0.107183486,-0.09949921,0.2754033,-0.003801049,-0.11658429,0.21448481,0.6397833,0.7942502,-0.76588315,1.0
0.769779,-4.3577957,2.2733052,-0.41563052,-0.09949921,-1.9830053,-0.047388054,0.21545215,0.02425853,0.10769051,0.2757356,-0.016569845,1.0
0.78516597,1.9733422,-0.6209776,-0.41563052,-0.09949921,0.7603375,0.016263109,-0.07458295,0.2986713,0.26631147,0.50722307,0.029793639,1.0
-0.021497428,1.0789647,-0.06995071,0.08204824,-0.09949921,0.05339912,0.06977568,-0.14395377,-0.0024312097,1.2983987,1.2538348,0.9090584,1.0
0.23277375,2.3337178,-0.6209776,-0.41563052,-0.09949921,0.7603375,0.00069827284,-0.078521974,0.20153157,0.7343547,0.8685335,-0.766732,1.0
1.4176803,2.26966,-0.6209776,-0.41563052,-0.09949921,0.7603375,0.012468569,-0.09868988,0.09503991,-0.095977455,-0.15867046,-0.19449666,1.0
1.4446692,1.3962572,-0.6209776,-0.41563052,-0.09949921,0.7603375,-0.16686437,0.20984696,-0.101742536,0.023797555,-0.32569987,1.1665715,1.0
0.17765361,1.603318,-0.36360008,0.030992001,-0.09949921,0.35067722,-0.19695617,0.20676129,-0.21188276,0.93535304,0.82748336,0.25038397,1.0
0.65562165,1.0372833,-0.6209776,-0.41563052,-0.09949921,0.7603375,-0.16078602,0.59573466,-0.071091905,0.32281467,0.6913333,1.4493515,1.0
-3.6770241,-1.6307085,0.016159741,5.3507457,-0.09949921,-1.9830053,0.058949,-0.11031822,0.11329373,0.20989236,0.10451695,-0.27379903,1.0
1.0824399,4.028986,-0.6209776,-0.41563052,-0.09949921,0.7603375,-0.15673332,0.215887,-0.12552331,0.31951445,-0.05767542,-2.952432,1.0
0.7651444,-4.3858857,2.2733052,-0.41563052,-0.09949921,-1.9830053,-0.028772173,0.21740149,-0.07562104,-0.0821039,0.26968926,0.39245272,1.0
1.345634,1.2370905,-0.6209776,-0.41563052,-0.09949921,0.7603375,0.025541924,-0.12846671,-0.10003825,0.006812963,-0.21857215,2.0992181,1.0
2.382597,3.000364,-0.3741408,0.029498285,-0.09949921,0.3612225,-0.15144818,0.22262605,0.32111102,-0.808973,-0.5585045,-0.76568794,1.0
0.5366198,2.6114218,-0.6209776,-0.41563052,-0.09949921,0.7603375,-0.043280292,-0.102481976,0.14123088,0.39373794,0.7243505,-1.0484561,1.0
2.8828273,3.7542996,-0.6209776,-0.3039749,-0.09949921,0.71891123,0.0036640558,-0.15981427,0.24659242,-1.0024459,-1.3098886,-1.6637601,1.0
0.82742435,2.0423553,-0.0943051,0.263292,-0.09949921,0.009238687,-0.034358893,-0.068240054,0.08624804,0.5365515,0.20246722,-0.0456254,1.0
0.33560765,0.9588634,-0.6209776,-0.41563052,-0.09949921,0.7603375,0.01881851,-0.10215183,0.100474596,0.91548866,0.5870128,1.3470951,1.0
2.2477627,2.0131176,-0.6209776,-0.41563052,-0.09949921,0.7603375,0.009676799,-0.1259713,0.05304577,-0.59927213,-0.8811833,0.5838544,1.0
0.79794246,-4.247779,2.2733052,-0.41563052,-0.09949921,-1.9830053,-0.03993864,0.21956849,-0.01937079,0.12864798,0.14707868,0.4253384,1.0
0.66409975,2.1944194,-0.06590968,0.6985466,-0.09949921,-0.17916343,-0.10876174,-0.08721266,-0.24251975,0.36121917,0.42933357,-0.22406092,1.0
1.6650363,0.22379929,-0.036322802,-0.41563052,1.4333674,-0.06403919,-0.19956678,0.0019273964,-0.018670259,0.62603587,0.76071477,0.46268114,1.0
3.2255983,3.6706438,-0.6209776,-0.41563052,-0.09949921,0.7603375,0.0022746122,-0.11384691,0.19879082,-1.2700795,-1.5630349,-1.3695016,1.0
5.5036945,3.2843611,-0.6209776,-0.41563052,-0.09949921,0.7603375,-0.011701688,-0.12938675,0.33255544,-3.255511,-3.127605,0.3225467,1.0
1.0277696,-3.9237163,2.2733052,-0.41563052,-0.09949921,-1.9830053,-0.053498548,0.2127687,0.050117724,-0.2015636,-0.43330264,0.9772816,1.0
0.054051265,4.3066945,-0.6209776,-0.41563052,-0.09949921,0.7603375,0.017209124,-0.116214,-0.025129601,1.0804157,0.7268554,-3.888264,1.0
0.067580506,1.7773411,-0.6209776,-0.41563052,-0.09949921,0.7603375,-0.15349019,0.20489183,-0.035392545,0.7328833,1.1005392,0.021731194,1.0
0.289642,0.945925,-0.6209776,-0.41563052,-0.09949921,0.7603375,-0.14733367,0.51060724,-0.16549133,0.9420376,0.7268986,1.572326,1.0
0.38633293,3.2255254,-0.10448943,0.04494374,-0.09949921,0.09990322,-0.15205194,0.20736483,-0.13850337,0.8500097,0.59914863,-2.1110156,1.0
0.27937415,1.6001984,-0.6209776,-0.41563052,-0.09949921,0.7603375,0.029689357,-0.092725426,0.10617795,0.6836111,0.8246545,0.32932553,1.0
6.7575345,4.0050926,-0.6209776,-0.41563052,-0.09949921,0.7603375,0.0012400638,-0.13910611,0.106341146,-4.2962375,-4.027642,-0.3176663,1.0
0.99326897,1.668139,-0.6209776,-0.41563052,-0.09949921,0.7603375,0.07683969,-0.13584262,-0.0481994,0.24579543,0.114968434,0.4745382,1.0
1.8359419,3.4427733,-0.6209776,-0.41563052,-0.09949921,0.7603375,-0.15092246,0.20751084,0.51599,-0.53000945,-0.19274576,-1.5825944,1.0
-0.11436202,1.536658,-0.6209776,-0.41563052,-0.09949921,0.7603375,0.005301088,-0.09703746,0.16328329,1.27,0.9115919,0.2794277,1.0
0.43995386,2.2830007,0.19257717,0.68025583,-0.09949921,-0.4173838,-0.0096988585,-0.104161985,0.17278025,0.58885056,0.6129256,-0.37190294,1.0
0.767013,-4.1233516,2.2733052,-0.41563052,-0.09949921,-1.9830053,-0.040639658,0.21670258,-0.1571545,0.28995958,0.09475647,1.2740037,1.0
1.2081887,2.2762365,-0.20541337,0.44617993,-0.09949921,0.046697743,-0.024067307,-0.10763908,-0.026050612,0.0010323164,0.07508435,-0.204869,1.0
0.6217528,-4.3345604,2.2733052,-0.41563052,-0.09949921,-1.9830053,0.04673474,0.2240116,-0.030000592,0.82369196,0.4629122,0.26848453,1.0
0.99906474,-4.163365,2.2733052,-0.41563052,-0.09949921,-1.9830053,-0.035084963,0.19278458,-0.00058373465,-0.3703375,-0.33885062,0.53018564,1.0
0.5615467,2.2831883,-0.6209776,-0.41563052,-0.09949921,0.7603375,0.04422852,-0.10810483,0.21888939,0.36870247,0.7207443,-0.56163657,1.0
1.7480503,1.7786214,-0.6209776,-0.41563052,-0.09949921,0.7603375,0.007373289,-0.108463556,0.004261796,-0.20921506,-0.5605776,0.67481863,1.0
5.5336785,3.098489,-0.6209776,-0.41563052,-0.09949921,0.7603375,0.021055484,-0.13670032,0.0776671,-3.0972264,-3.3864734,0.5077433,1.0
1.6438504,0.09756523,-0.27791572,-0.41563052,1.8750409,0.08709648,-0.20080605,-0.012575653,0.09595364,0.89984936,0.8330114,0.6040933,1.0
3.935054,4.4227195,-0.0149719855,0.55043066,-0.09949921,-0.17249084,0.045719232,-0.16053146,0.6824183,-1.8740624,-1.9392884,-1.9468802,1.0
0.97566605,1.5853086,0.040986907,0.44845274,-0.09949921,-0.18769586,-0.14278992,0.23990533,-0.07080051,0.2622545,0.23652093,0.7075771,1.0
0.3462721,0.9598647,-0.6209776,-0.41563052,-0.09949921,0.7603375,-0.16431202,0.51632994,-0.13213357,0.62736017,0.9787923,1.4305174,1.0
2.137507,2.0235672,-0.16118352,0.70955616,-0.09949921,-0.09294294,-0.16633515,0.2133795,-0.06932262,-0.7379866,-0.7764094,0.76870203,1.0
-4.0427933,-22.679104,2.2733052,-0.41563052,-0.09949921,-1.9830053,10.24064,-4.4484224,-5.1628437,0.44267374,0.1161777,-5.3981104,1.0
0.60825235,-4.3769007,2.2733052,-0.41563052,-0.09949921,-1.9830053,-0.120417215,0.19723691,-0.14521183,0.7375288,0.5428531,0.24746186,1.0
0.54213464,2.5288336,-0.46426517,0.022259403,-0.09949921,0.44933245,-0.013860664,-0.092070304,0.41473264,0.42657202,0.7531785,-0.8194247,1.0
7.37634,3.7099144,-0.6209776,-0.41563052,-0.09949921,0.7603375,0.0013867983,-0.11706178,-0.024068123,-4.8455253,-4.6027327,0.3784869,1.0
0.6903885,-4.052897,2.2733052,-0.41563052,-0.09949921,-1.9830053,-0.05486874,0.21371904,-0.05845507,0.66235936,0.29517016,-0.82418644,1.0
0.13939744,2.404021,0.14501344,0.71144086,-0.09949921,-0.38387072,0.056152783,-0.13860779,0.23599352,0.8713035,0.9169904,-0.62057287,1.0
1.6630812,2.4307396,-0.6209776,-0.41563052,-0.09949921,0.7603375,-0.14983107,0.22652087,0.06330916,-0.15672679,-0.41328502,-0.24479672,1.0
0.67091346,2.9229178,-0.6209776,-0.41563052,-0.09949921,0.7603375,-0.0062826546,-0.09548462,0.35634807,0.4065815,0.5540604,-1.4337704,1.0
2.7022665,3.7082462,-0.2088938,0.5628161,-0.09949921,0.006722504,0.04953795,-0.18101059,0.41148818,-0.9935964,-1.063782,-1.4722667,1.0
1.0036223,2.5766768,-0.15242592,0.4946024,-0.09949921,-0.021492014,0.06940935,-0.09541033,0.12871587,0.16005266,0.17130712,-0.6794411,1.0
1.0177599,-3.8643792,2.2733052,-0.41563052,-0.09949921,-1.9830053,-0.088720106,0.25000957,0.088338725,-0.19405925,-0.32641247,0.9530144,1.0
3.1813884,3.8770347,-0.24260788,0.35014048,-0.09949921,0.117584854,0.009617035,-0.16475001,0.15361042,-1.3806895,-1.2201225,-1.7222024,1.0
1.3856708,0.8407588,-0.4942918,-0.41563052,0.8960812,0.46475855,-0.17097832,-0.012209475,0.000171348,0.29851493,0.5091449,0.46232033,1.0
1.9834883,2.7895234,-0.6209776,-0.41563052,-0.09949921,0.7603375,-0.12930577,0.24410284,-0.17765811,-0.39192557,-0.680856,-0.66699547,1.0
0.7886513,-4.179819,2.2733052,-0.41563052,-0.09949921,-1.9830053,0.007214235,0.23740816,-0.20464061,0.21043889,0.018896826,1.2275692,1.0
1.5074494,-3.983803,2.2733052,-0.41563052,-0.09949921,-1.9830053,-0.04740607,0.21143739,-0.05863418,-0.80827934,-0.7869904,0.72474897,1.0
0.94366986,-4.2525797,2.2733052,-0.41563052,-0.09949921,-1.9830053,-0.02102812,0.17128503,-0.0649576,-0.19527845,-0.28136745,0.48087636,1.0
-0.07486598,2.9407976,-0.6209776,-0.41563052,-0.09949921,0.7603375,0.014104598,-0.10128073,0.0962355,1.0086306,1.0364051,-1.8457062,1.0
0.5227838,2.5124512,0.090329155,0.9378629,-0.09949921,-0.4160451,-0.06584043,-0.077029,0.13394645,0.5102968,0.40389585,-0.5076868,1.0
0.68536747,2.5210605,0.19472858,0.8648391,-0.09949921,-0.48790675,-0.11445922,0.21071091,-0.008785541,0.40368065,0.35476956,-0.56320703,1.0
0.76925546,-4.2653184,2.2733052,-0.41563052,-0.09949921,-1.9830053,-0.008634659,0.22113366,0.0052741794,0.16373126,0.21490535,0.4285592,1.0
1.224536,2.1856697,-0.6209776,-0.22922505,-0.09949921,0.6911776,-0.16064,0.22319768,-0.09489724,0.15973735,-0.096242264,-0.12405824,1.0
