latent_dim1,latent_dim2,日期,小麥芝加哥,CRB,台灣平均工時年增率,台灣平均薪資年增率,台灣失業率(經季節性調整),台灣房屋建築工程業類指數,台灣建築貸款年增率,台灣消費者住宅貸款,台灣核心CPI,台灣CPI,台灣出口物價指數年增率,台灣進口物價指數年增率,台灣GDP,台灣出(入)超,台灣領先指標,台灣M1A(期底)年增率,台灣M1B(期底)年增率,台灣M2(期底)年增率,台灣隔夜拆款利率(月底值),台灣重貼現率 (月底值)
0.7568408,-0.2839056,2010/4/21,489.0,276.29,1.22905,3.58,5.43,58.87,2.837447,4895576.0,94.4,93.51,2.987132,12.910202,3415.3,2.55,94.84,15.67,17.38,3.8,0.16399999999999998,1.25
0.7327603,-0.32122394,2010/4/22,489.0,276.29,1.22905,3.58,5.43,58.87,2.837447,4895576.0,94.4,93.51,2.987132,12.910202,3415.3,2.55,94.84,15.67,17.38,3.8,0.16399999999999998,1.25
0.75182563,-0.29298547,2010/4/23,489.0,276.29,1.22905,3.58,5.43,58.87,2.837447,4895576.0,94.4,93.51,2.987132,12.910202,3415.3,2.55,94.84,15.67,17.38,3.8,0.16399999999999998,1.25
0.7494958,-0.29154053,2010/4/26,493.2,279.05,1.22905,3.58,5.43,58.87,2.837447,4895576.0,94.4,93.51,2.987132,12.910202,3415.3,2.55,94.84,15.67,17.38,3.8,0.16399999999999998,1.25
0.72051626,-0.35248116,2010/4/27,493.2,279.05,1.22905,3.58,5.43,58.87,2.837447,4895576.0,94.4,93.51,2.987132,12.910202,3415.3,2.55,94.84,15.67,17.38,3.8,0.16399999999999998,1.25
0.6430195,-0.51175475,2010/4/28,493.2,279.05,1.22905,3.58,5.43,58.87,2.837447,4895576.0,94.4,93.51,2.987132,12.910202,3415.3,2.55,94.84,15.67,17.38,3.8,0.16399999999999998,1.25
0.7826946,-0.24604729,2010/4/29,493.2,279.05,1.22905,3.58,5.43,58.87,2.837447,4895576.0,94.4,93.51,2.987132,12.910202,3415.3,2.55,94.84,15.67,17.38,3.8,0.16399999999999998,1.25
0.7955716,-0.22850409,2010/4/30,493.2,279.05,1.22905,3.58,5.43,58.87,2.837447,4895576.0,94.4,93.51,2.987132,12.910202,3415.3,2.55,94.84,15.67,17.38,3.8,0.16399999999999998,1.25
0.6475563,-0.34750876,2010/5/3,491.6,277.71,11.552567,3.65,5.24,50.62,4.973274,4929467.0,94.27,93.36,6.189628,11.053316,3415.3,3.25,95.35,16.17,13.14,3.27,0.174,1.25
0.6346892,-0.37030205,2010/5/4,491.6,277.71,11.552567,3.65,5.24,50.62,4.973274,4929467.0,94.27,93.36,6.189628,11.053316,3415.3,3.25,95.35,16.17,13.14,3.27,0.174,1.25
0.6260467,-0.38543215,2010/5/5,491.6,277.71,11.552567,3.65,5.24,50.62,4.973274,4929467.0,94.27,93.36,6.189628,11.053316,3415.3,3.25,95.35,16.17,13.14,3.27,0.174,1.25
0.6560192,-0.3556575,2010/5/6,491.6,277.71,11.552567,3.65,5.24,50.62,4.973274,4929467.0,94.27,93.36,6.189628,11.053316,3415.3,3.25,95.35,16.17,13.14,3.27,0.174,1.25
0.6544785,-0.3636411,2010/5/7,491.6,277.71,11.552567,3.65,5.24,50.62,4.973274,4929467.0,94.27,93.36,6.189628,11.053316,3415.3,3.25,95.35,16.17,13.14,3.27,0.174,1.25
0.6512902,-0.36158958,2010/5/10,500.2,261.32,11.552567,3.65,5.24,50.62,4.973274,4929467.0,94.27,93.36,6.189628,11.053316,3415.3,3.25,95.35,16.17,13.14,3.27,0.174,1.25
0.60905844,-0.42425612,2010/5/11,500.2,261.32,11.552567,3.65,5.24,50.62,4.973274,4929467.0,94.27,93.36,6.189628,11.053316,3415.3,3.25,95.35,16.17,13.14,3.27,0.174,1.25
0.64362645,-0.36955437,2010/5/12,500.2,261.32,11.552567,3.65,5.24,50.62,4.973274,4929467.0,94.27,93.36,6.189628,11.053316,3415.3,3.25,95.35,16.17,13.14,3.27,0.174,1.25
0.6605881,-0.33792338,2010/5/13,500.2,261.32,11.552567,3.65,5.24,50.62,4.973274,4929467.0,94.27,93.36,6.189628,11.053316,3415.3,3.25,95.35,16.17,13.14,3.27,0.174,1.25
0.6652661,-0.32517496,2010/5/14,500.2,261.32,11.552567,3.65,5.24,50.62,4.973274,4929467.0,94.27,93.36,6.189628,11.053316,3415.3,3.25,95.35,16.17,13.14,3.27,0.174,1.25
0.6450807,-0.35901096,2010/5/17,471.4,258.55,11.552567,3.65,5.24,50.62,4.973274,4929467.0,94.27,93.36,6.189628,11.053316,3415.3,3.25,95.35,16.17,13.14,3.27,0.174,1.25
0.6627674,-0.3468347,2010/5/18,471.4,258.55,11.552567,3.65,5.24,50.62,4.973274,4929467.0,94.27,93.36,6.189628,11.053316,3415.3,3.25,95.35,16.17,13.14,3.27,0.174,1.25
0.66256434,-0.33450797,2010/5/19,471.4,258.55,11.552567,3.65,5.24,50.62,4.973274,4929467.0,94.27,93.36,6.189628,11.053316,3415.3,3.25,95.35,16.17,13.14,3.27,0.174,1.25
0.65852875,-0.36893144,2010/5/20,471.4,258.55,11.552567,3.65,5.24,50.62,4.973274,4929467.0,94.27,93.36,6.189628,11.053316,3415.3,3.25,95.35,16.17,13.14,3.27,0.174,1.25
0.6611461,-0.35015455,2010/5/21,471.4,258.55,11.552567,3.65,5.24,50.62,4.973274,4929467.0,94.27,93.36,6.189628,11.053316,3415.3,3.25,95.35,16.17,13.14,3.27,0.174,1.25
0.655976,-0.35985664,2010/5/24,472.0,251.42,11.552567,3.65,5.24,50.62,4.973274,4929467.0,94.27,93.36,6.189628,11.053316,3415.3,3.25,95.35,16.17,13.14,3.27,0.174,1.25
0.68061966,-0.3146464,2010/5/25,472.0,251.42,11.552567,3.65,5.24,50.62,4.973274,4929467.0,94.27,93.36,6.189628,11.053316,3415.3,3.25,95.35,16.17,13.14,3.27,0.174,1.25
0.67454433,-0.33099613,2010/5/26,472.0,251.42,11.552567,3.65,5.24,50.62,4.973274,4929467.0,94.27,93.36,6.189628,11.053316,3415.3,3.25,95.35,16.17,13.14,3.27,0.174,1.25
0.6663835,-0.3463979,2010/5/27,472.0,251.42,11.552567,3.65,5.24,50.62,4.973274,4929467.0,94.27,93.36,6.189628,11.053316,3415.3,3.25,95.35,16.17,13.14,3.27,0.174,1.25
0.658507,-0.36299732,2010/5/28,472.0,251.42,11.552567,3.65,5.24,50.62,4.973274,4929467.0,94.27,93.36,6.189628,11.053316,3415.3,3.25,95.35,16.17,13.14,3.27,0.174,1.25
0.6583308,-0.36071768,2010/5/31,457.6,254.8,11.552567,3.65,5.24,50.62,4.973274,4929467.0,94.27,93.36,6.189628,11.053316,3415.3,3.25,95.35,16.17,13.14,3.27,0.174,1.25
0.6787397,-0.28148302,2010/6/1,457.6,254.8,-0.655738,8.67,5.19,69.66,8.442191000000001,4955960.0,94.43,93.68,5.293023000000002,7.1853050000000005,3415.3,1.4,95.76,13.9,12.84,3.82,0.183,1.375
0.7103384,-0.23262271,2010/6/2,457.6,254.8,-0.655738,8.67,5.19,69.66,8.442191000000001,4955960.0,94.43,93.68,5.293023000000002,7.1853050000000005,3415.3,1.4,95.76,13.9,12.84,3.82,0.183,1.375
0.70554936,-0.23076388,2010/6/3,457.6,254.8,-0.655738,8.67,5.19,69.66,8.442191000000001,4955960.0,94.43,93.68,5.293023000000002,7.1853050000000005,3415.3,1.4,95.76,13.9,12.84,3.82,0.183,1.375
0.66638106,-0.2877145,2010/6/4,457.6,254.8,-0.655738,8.67,5.19,69.66,8.442191000000001,4955960.0,94.43,93.68,5.293023000000002,7.1853050000000005,3415.3,1.4,95.76,13.9,12.84,3.82,0.183,1.375
0.66537946,-0.28668508,2010/6/7,435.6,248.94,-0.655738,8.67,5.19,69.66,8.442191000000001,4955960.0,94.43,93.68,5.293023000000002,7.1853050000000005,3415.3,1.4,95.76,13.9,12.84,3.82,0.183,1.375
0.7504109,-0.18135932,2010/6/8,435.6,248.94,-0.655738,8.67,5.19,69.66,8.442191000000001,4955960.0,94.43,93.68,5.293023000000002,7.1853050000000005,3415.3,1.4,95.76,13.9,12.84,3.82,0.183,1.375
0.7827938,-0.09591398,2010/6/9,435.6,248.94,-0.655738,8.67,5.19,69.66,8.442191000000001,4955960.0,94.43,93.68,5.293023000000002,7.1853050000000005,3415.3,1.4,95.76,13.9,12.84,3.82,0.183,1.375
0.78801405,-0.102576375,2010/6/10,435.6,248.94,-0.655738,8.67,5.19,69.66,8.442191000000001,4955960.0,94.43,93.68,5.293023000000002,7.1853050000000005,3415.3,1.4,95.76,13.9,12.84,3.82,0.183,1.375
0.7194873,-0.21065918,2010/6/11,435.6,248.94,-0.655738,8.67,5.19,69.66,8.442191000000001,4955960.0,94.43,93.68,5.293023000000002,7.1853050000000005,3415.3,1.4,95.76,13.9,12.84,3.82,0.183,1.375
0.6970237,-0.240706,2010/6/14,440.6,255.92,-0.655738,8.67,5.19,69.66,8.442191000000001,4955960.0,94.43,93.68,5.293023000000002,7.1853050000000005,3415.3,1.4,95.76,13.9,12.84,3.82,0.183,1.375
0.72275305,-0.20675984,2010/6/15,440.6,255.92,-0.655738,8.67,5.19,69.66,8.442191000000001,4955960.0,94.43,93.68,5.293023000000002,7.1853050000000005,3415.3,1.4,95.76,13.9,12.84,3.82,0.183,1.375
0.71259737,-0.22499427,2010/6/17,440.6,255.92,-0.655738,8.67,5.19,69.66,8.442191000000001,4955960.0,94.43,93.68,5.293023000000002,7.1853050000000005,3415.3,1.4,95.76,13.9,12.84,3.82,0.183,1.375
0.7027868,-0.23813197,2010/6/18,440.6,255.92,-0.655738,8.67,5.19,69.66,8.442191000000001,4955960.0,94.43,93.68,5.293023000000002,7.1853050000000005,3415.3,1.4,95.76,13.9,12.84,3.82,0.183,1.375
0.81252545,-0.049075127,2010/6/21,461.6,263.93,-0.655738,8.67,5.19,69.66,8.442191000000001,4955960.0,94.43,93.68,5.293023000000002,7.1853050000000005,3415.3,1.4,95.76,13.9,12.84,3.82,0.183,1.375
0.70439893,-0.22396293,2010/6/22,461.6,263.93,-0.655738,8.67,5.19,69.66,8.442191000000001,4955960.0,94.43,93.68,5.293023000000002,7.1853050000000005,3415.3,1.4,95.76,13.9,12.84,3.82,0.183,1.375
0.75711787,-0.14105943,2010/6/23,461.6,263.93,-0.655738,8.67,5.19,69.66,8.442191000000001,4955960.0,94.43,93.68,5.293023000000002,7.1853050000000005,3415.3,1.4,95.76,13.9,12.84,3.82,0.183,1.375
0.73827773,-0.15971795,2010/6/24,461.6,263.93,-0.655738,8.67,5.19,69.66,8.442191000000001,4955960.0,94.43,93.68,5.293023000000002,7.1853050000000005,3415.3,1.4,95.76,13.9,12.84,3.82,0.183,1.375
0.7311021,-0.1765652,2010/6/25,461.6,263.93,-0.655738,8.67,5.19,69.66,8.442191000000001,4955960.0,94.43,93.68,5.293023000000002,7.1853050000000005,3415.3,1.4,95.76,13.9,12.84,3.82,0.183,1.375
0.7557607,-0.1485211,2010/6/28,456.2,265.61,-0.655738,8.67,5.19,69.66,8.442191000000001,4955960.0,94.43,93.68,5.293023000000002,7.1853050000000005,3415.3,1.4,95.76,13.9,12.84,3.82,0.183,1.375
0.7263244,-0.183054,2010/6/29,456.2,265.61,-0.655738,8.67,5.19,69.66,8.442191000000001,4955960.0,94.43,93.68,5.293023000000002,7.1853050000000005,3415.3,1.4,95.76,13.9,12.84,3.82,0.183,1.375
0.68992406,-0.23436716,2010/6/30,456.2,265.61,-0.655738,8.67,5.19,69.66,8.442191000000001,4955960.0,94.43,93.68,5.293023000000002,7.1853050000000005,3415.3,1.4,95.76,13.9,12.84,3.82,0.183,1.375
0.65056986,-0.23975208,2010/7/1,456.2,265.61,-0.158898,4.79,5.15,53.3,12.119013,4984684.0,94.53,93.97,3.496503,6.374822,3556.37,2.16,96.17,14.47,12.29,4.14,0.196,1.375
0.79478174,-0.07543212,2010/7/2,456.2,265.61,-0.158898,4.79,5.15,53.3,12.119013,4984684.0,94.53,93.97,3.496503,6.374822,3556.37,2.16,96.17,14.47,12.29,4.14,0.196,1.375
0.8944575,0.09248015,2010/7/5,487.6,254.48,-0.158898,4.79,5.15,53.3,12.119013,4984684.0,94.53,93.97,3.496503,6.374822,3556.37,2.16,96.17,14.47,12.29,4.14,0.196,1.375
0.76815456,-0.1044772,2010/7/6,487.6,254.48,-0.158898,4.79,5.15,53.3,12.119013,4984684.0,94.53,93.97,3.496503,6.374822,3556.37,2.16,96.17,14.47,12.29,4.14,0.196,1.375
0.72930354,-0.15204242,2010/7/7,487.6,254.48,-0.158898,4.79,5.15,53.3,12.119013,4984684.0,94.53,93.97,3.496503,6.374822,3556.37,2.16,96.17,14.47,12.29,4.14,0.196,1.375
0.70640135,-0.17860803,2010/7/8,487.6,254.48,-0.158898,4.79,5.15,53.3,12.119013,4984684.0,94.53,93.97,3.496503,6.374822,3556.37,2.16,96.17,14.47,12.29,4.14,0.196,1.375
0.67516595,-0.21344456,2010/7/9,487.6,254.48,-0.158898,4.79,5.15,53.3,12.119013,4984684.0,94.53,93.97,3.496503,6.374822,3556.37,2.16,96.17,14.47,12.29,4.14,0.196,1.375
0.67291397,-0.21419135,2010/7/12,523.4,260.62,-0.158898,4.79,5.15,53.3,12.119013,4984684.0,94.53,93.97,3.496503,6.374822,3556.37,2.16,96.17,14.47,12.29,4.14,0.196,1.375
0.68234557,-0.2007167,2010/7/13,523.4,260.62,-0.158898,4.79,5.15,53.3,12.119013,4984684.0,94.53,93.97,3.496503,6.374822,3556.37,2.16,96.17,14.47,12.29,4.14,0.196,1.375
0.7232451,-0.14896944,2010/7/14,523.4,260.62,-0.158898,4.79,5.15,53.3,12.119013,4984684.0,94.53,93.97,3.496503,6.374822,3556.37,2.16,96.17,14.47,12.29,4.14,0.196,1.375
0.72985345,-0.14250436,2010/7/15,523.4,260.62,-0.158898,4.79,5.15,53.3,12.119013,4984684.0,94.53,93.97,3.496503,6.374822,3556.37,2.16,96.17,14.47,12.29,4.14,0.196,1.375
0.6802877,-0.19649759,2010/7/16,523.4,260.62,-0.158898,4.79,5.15,53.3,12.119013,4984684.0,94.53,93.97,3.496503,6.374822,3556.37,2.16,96.17,14.47,12.29,4.14,0.196,1.375
