latent_dim1,latent_dim2,日期,日本M2+CD年增率,日本M1年增率,日本貼現率(月底值),韓國失業率,韓國消費者信心指數,韓國消費者物價指數年增率,韓國PPI,韓國GDP年增率,韓國出口貿易金額,韓國進口貿易金額,韓國M2,道瓊收盤,那斯達克收盤,S&P收盤,日經收盤,韓股收盤,台股收盤
0.76815456,-0.1044772,2010/7/6,2.7,2.1,0.3,3.7,112.0,2.6,114.9,4.5,40570.0,35416.0,1653057.5,9743.62,2093.88,1028.06,9338.04,1684.94,7548.48
0.72930354,-0.15204242,2010/7/7,2.7,2.1,0.3,3.7,112.0,2.6,114.9,4.5,40570.0,35416.0,1653057.5,10018.28,2159.47,1060.27,9279.65,1675.65,7534.46
0.70640135,-0.17860803,2010/7/8,2.7,2.1,0.3,3.7,112.0,2.6,114.9,4.5,40570.0,35416.0,1653057.5,10138.99,2175.4,1070.25,9535.74,1698.64,7608.85
0.67516595,-0.21344456,2010/7/9,2.7,2.1,0.3,3.7,112.0,2.6,114.9,4.5,40570.0,35416.0,1653057.5,10198.03,2196.45,1077.96,9585.32,1723.01,7647.25
0.67291397,-0.21419135,2010/7/12,2.7,2.1,0.3,3.7,112.0,2.6,114.9,4.5,40570.0,35416.0,1653057.5,10216.27,2198.36,1078.75,9548.11,1734.05,7639.55
0.68234557,-0.2007167,2010/7/13,2.7,2.1,0.3,3.7,112.0,2.6,114.9,4.5,40570.0,35416.0,1653057.5,10363.02,2242.03,1095.34,9537.23,1735.08,7597.42
0.7232451,-0.14896944,2010/7/14,2.7,2.1,0.3,3.7,112.0,2.6,114.9,4.5,40570.0,35416.0,1653057.5,10366.72,2249.84,1095.17,9795.24,1758.01,7714.51
0.72985345,-0.14250436,2010/7/15,2.7,2.1,0.3,3.7,112.0,2.6,114.9,4.5,40570.0,35416.0,1653057.5,10359.31,2249.08,1096.48,9685.53,1751.29,7704.52
0.6802877,-0.19649759,2010/7/16,2.7,2.1,0.3,3.7,112.0,2.6,114.9,4.5,40570.0,35416.0,1653057.5,10097.9,2179.05,1064.88,9408.36,1738.45,7664.57
0.70367295,-0.15670022,2010/7/19,2.7,2.1,0.3,3.7,112.0,2.6,114.9,4.5,40570.0,35416.0,1653057.5,10154.43,2198.23,1071.25,9408.36,1731.95,7649.83
0.82941073,0.029897094,2010/7/20,2.7,2.1,0.3,3.7,112.0,2.6,114.9,4.5,40570.0,35416.0,1653057.5,10229.96,2222.49,1083.48,9300.46,1736.77,7712.03
0.6963448,-0.16325173,2010/7/21,2.7,2.1,0.3,3.7,112.0,2.6,114.9,4.5,40570.0,35416.0,1653057.5,10120.53,2187.33,1069.59,9278.83,1748.78,7701.29
0.7507002,-0.10089806,2010/7/22,2.7,2.1,0.3,3.7,112.0,2.6,114.9,4.5,40570.0,35416.0,1653057.5,10322.3,2245.89,1093.67,9220.88,1735.53,7666.34
0.71172005,-0.13512436,2010/7/23,2.7,2.1,0.3,3.7,112.0,2.6,114.9,4.5,40570.0,35416.0,1653057.5,10424.62,2269.47,1102.66,9430.96,1758.06,7761.22
0.6945345,-0.17688182,2010/7/26,2.7,2.1,0.3,3.7,112.0,2.6,114.9,4.5,40570.0,35416.0,1653057.5,10525.43,2296.43,1115.01,9503.66,1769.07,7787.45
0.7356569,-0.12639824,2010/7/27,2.7,2.1,0.3,3.7,112.0,2.6,114.9,4.5,40570.0,35416.0,1653057.5,10537.69,2288.25,1113.84,9496.85,1768.31,7748.01
0.7745405,-0.078504354,2010/7/28,2.7,2.1,0.3,3.7,112.0,2.6,114.9,4.5,40570.0,35416.0,1653057.5,10497.88,2264.56,1106.13,9753.27,1773.47,7784.81
0.9835636,0.25421003,2010/7/29,2.7,2.1,0.3,3.7,112.0,2.6,114.9,4.5,40570.0,35416.0,1653057.5,10467.16,2251.69,1101.53,9696.02,1770.88,7798.99
0.81922644,0.004210025,2010/7/30,2.7,2.1,0.3,3.7,112.0,2.6,114.9,4.5,40570.0,35416.0,1653057.5,10465.94,2254.7,1101.6,9537.3,1759.33,7760.63
0.8243717,0.084471464,2010/8/2,2.8,2.2,0.3,3.3,110.0,2.6,115.2,4.5,37134.0,35275.0,1653907.2,10674.38,2295.36,1125.86,9570.31,1782.27,7911.68
0.90934104,0.22104433,2010/8/3,2.8,2.2,0.3,3.3,110.0,2.6,115.2,4.5,37134.0,35275.0,1653907.2,10636.38,2283.52,1120.46,9694.01,1790.6,7957.53
0.92467874,0.25840744,2010/8/4,2.8,2.2,0.3,3.3,110.0,2.6,115.2,4.5,37134.0,35275.0,1653907.2,10680.43,2303.57,1127.24,9489.34,1789.26,7972.66
0.87383884,0.21645185,2010/8/5,2.8,2.2,0.3,3.3,110.0,2.6,115.2,4.5,37134.0,35275.0,1653907.2,10674.98,2293.06,1125.81,9653.92,1783.86,7936.85
1.1069732,0.5372846,2010/8/6,2.8,2.2,0.3,3.3,110.0,2.6,115.2,4.5,37134.0,35275.0,1653907.2,10653.56,2288.47,1121.64,9642.12,1783.83,7963.3
0.95740706,0.32049718,2010/8/9,2.8,2.2,0.3,3.3,110.0,2.6,115.2,4.5,37134.0,35275.0,1653907.2,10698.75,2305.69,1127.79,9572.49,1790.17,8034.49
0.59091645,-0.18292263,2010/8/10,2.8,2.2,0.3,3.3,110.0,2.6,115.2,4.5,37134.0,35275.0,1653907.2,10644.25,2277.17,1121.06,9551.05,1781.13,7976.74
0.676106,-0.07703549,2010/8/11,2.8,2.2,0.3,3.3,110.0,2.6,115.2,4.5,37134.0,35275.0,1653907.2,10378.83,2208.63,1089.47,9292.85,1758.19,7895.03
0.5620859,-0.22603485,2010/8/12,2.8,2.2,0.3,3.3,110.0,2.6,115.2,4.5,37134.0,35275.0,1653907.2,10319.95,2190.27,1083.61,9212.59,1721.75,7829.79
0.5935415,-0.18104509,2010/8/13,2.8,2.2,0.3,3.3,110.0,2.6,115.2,4.5,37134.0,35275.0,1653907.2,10303.15,2173.48,1079.25,9253.46,1746.24,7891.58
0.69011444,-0.08212474,2010/8/16,2.8,2.2,0.3,3.3,110.0,2.6,115.2,4.5,37134.0,35275.0,1653907.2,10302.01,2181.87,1079.38,9196.67,1743.31,7941.22
0.762243,0.013422757,2010/8/17,2.8,2.2,0.3,3.3,110.0,2.6,115.2,4.5,37134.0,35275.0,1653907.2,10405.85,2209.44,1092.54,9161.68,1755.03,7931.09
0.72686094,-0.03742969,2010/8/18,2.8,2.2,0.3,3.3,110.0,2.6,115.2,4.5,37134.0,35275.0,1653907.2,10415.54,2215.7,1094.16,9240.54,1761.99,7924.1
0.7795765,0.0483568,2010/8/19,2.8,2.2,0.3,3.3,110.0,2.6,115.2,4.5,37134.0,35275.0,1653907.2,10271.21,2178.95,1075.63,9362.68,1779.64,7928.94
0.6638209,-0.09853867,2010/8/20,2.8,2.2,0.3,3.3,110.0,2.6,115.2,4.5,37134.0,35275.0,1653907.2,10213.62,2179.76,1071.69,9179.38,1775.54,7927.31
0.65121883,-0.12052378,2010/8/23,2.8,2.2,0.3,3.3,110.0,2.6,115.2,4.5,37134.0,35275.0,1653907.2,10174.41,2159.63,1067.36,9116.69,1767.71,7975.93
0.6305754,-0.15229824,2010/8/24,2.8,2.2,0.3,3.3,110.0,2.6,115.2,4.5,37134.0,35275.0,1653907.2,10040.45,2123.76,1051.87,8995.14,1760.53,7940.64
0.5733754,-0.22878268,2010/8/25,2.8,2.2,0.3,3.3,110.0,2.6,115.2,4.5,37134.0,35275.0,1653907.2,10060.06,2141.54,1055.33,8845.39,1734.79,7736.98
0.5358769,-0.28252342,2010/8/26,2.8,2.2,0.3,3.3,110.0,2.6,115.2,4.5,37134.0,35275.0,1653907.2,9985.81,2118.69,1047.22,8906.48,1729.76,7689.74
0.67102087,-0.11893126,2010/8/27,2.8,2.2,0.3,3.3,110.0,2.6,115.2,4.5,37134.0,35275.0,1653907.2,10150.65,2153.63,1064.59,8991.06,1729.56,7722.91
0.631324,-0.15038636,2010/8/30,2.8,2.2,0.3,3.3,110.0,2.6,115.2,4.5,37134.0,35275.0,1653907.2,10009.73,2119.97,1048.92,9149.26,1760.13,7741.2
0.56902856,-0.21801779,2010/8/31,2.8,2.2,0.3,3.3,110.0,2.6,115.2,4.5,37134.0,35275.0,1653907.2,10014.72,2114.03,1049.33,8824.06,1742.75,7616.28
0.6281003,-0.108079046,2010/9/1,2.8,2.4,0.3,3.4,109.0,3.6,116.3,4.5,39415.0,35003.0,1659400.1,10269.47,2176.84,1080.29,8927.02,1764.69,7668.25
0.6406493,-0.096013814,2010/9/2,2.8,2.4,0.3,3.4,109.0,3.6,116.3,4.5,39415.0,35003.0,1659400.1,10320.1,2200.01,1090.1,9062.84,1775.73,7720.82
0.61671627,-0.12353122,2010/9/3,2.8,2.4,0.3,3.4,109.0,3.6,116.3,4.5,39415.0,35003.0,1659400.1,10447.93,2233.75,1104.51,9114.13,1780.02,7830.21
0.63050383,-0.08063373,2010/9/6,2.8,2.4,0.3,3.4,109.0,3.6,116.3,4.5,39415.0,35003.0,1659400.1,10447.93,2233.75,1104.51,9301.32,1792.42,7890.95
0.611895,-0.11666137,2010/9/7,2.8,2.4,0.3,3.4,109.0,3.6,116.3,4.5,39415.0,35003.0,1659400.1,10340.69,2208.89,1091.84,9226.0,1787.74,7884.4
0.59059757,-0.13025275,2010/9/8,2.8,2.4,0.3,3.4,109.0,3.6,116.3,4.5,39415.0,35003.0,1659400.1,10387.01,2228.87,1098.87,9024.6,1779.22,7851.31
0.5867373,-0.13924167,2010/9/9,2.8,2.4,0.3,3.4,109.0,3.6,116.3,4.5,39415.0,35003.0,1659400.1,10415.24,2236.2,1104.18,9098.39,1784.36,7835.54
0.6514533,-0.040963262,2010/9/10,2.8,2.4,0.3,3.4,109.0,3.6,116.3,4.5,39415.0,35003.0,1659400.1,10462.77,2242.48,1109.55,9239.17,1802.58,7890.11
0.8361206,0.22766331,2010/9/13,2.8,2.4,0.3,3.4,109.0,3.6,116.3,4.5,39415.0,35003.0,1659400.1,10544.13,2285.71,1121.9,9321.82,1818.86,8091.3
0.6923004,0.021047145,2010/9/14,2.8,2.4,0.3,3.4,109.0,3.6,116.3,4.5,39415.0,35003.0,1659400.1,10526.49,2289.77,1121.1,9299.31,1815.25,8132.6
0.57925826,-0.12704378,2010/9/15,2.8,2.4,0.3,3.4,109.0,3.6,116.3,4.5,39415.0,35003.0,1659400.1,10572.73,2301.32,1125.07,9516.56,1823.88,8163.82
0.5896655,-0.10993186,2010/9/16,2.8,2.4,0.3,3.4,109.0,3.6,116.3,4.5,39415.0,35003.0,1659400.1,10594.83,2303.25,1124.66,9509.5,1811.85,8099.75
0.59940904,-0.08999097,2010/9/17,2.8,2.4,0.3,3.4,109.0,3.6,116.3,4.5,39415.0,35003.0,1659400.1,10607.85,2315.61,1125.59,9626.09,1827.35,8158.33
0.644383,-0.024659425,2010/9/20,2.8,2.4,0.3,3.4,109.0,3.6,116.3,4.5,39415.0,35003.0,1659400.1,10753.62,2355.83,1142.71,9626.09,1832.63,8186.96
0.7774543,0.16214165,2010/9/21,2.8,2.4,0.3,3.4,109.0,3.6,116.3,4.5,39415.0,35003.0,1659400.1,10761.03,2349.35,1139.78,9602.11,1832.63,8196.4
0.5730452,-0.111656636,2010/9/23,2.8,2.4,0.3,3.4,109.0,3.6,116.3,4.5,39415.0,35003.0,1659400.1,10662.42,2327.08,1124.83,9566.32,1832.63,8202.54
0.5631508,-0.12772682,2010/9/24,2.8,2.4,0.3,3.4,109.0,3.6,116.3,4.5,39415.0,35003.0,1659400.1,10860.26,2381.22,1148.67,9471.67,1846.6,8166.62
0.69936424,0.059421778,2010/9/27,2.8,2.4,0.3,3.4,109.0,3.6,116.3,4.5,39415.0,35003.0,1659400.1,10812.04,2369.77,1142.16,9603.14,1860.83,8191.54
0.5807252,-0.12431148,2010/9/28,2.8,2.4,0.3,3.4,109.0,3.6,116.3,4.5,39415.0,35003.0,1659400.1,10858.14,2379.59,1147.7,9495.76,1855.97,8189.44
0.655672,-0.0045125484,2010/9/29,2.8,2.4,0.3,3.4,109.0,3.6,116.3,4.5,39415.0,35003.0,1659400.1,10835.28,2376.56,1144.73,9559.38,1866.45,8240.89
0.57911116,-0.1335412,2010/9/30,2.8,2.4,0.3,3.4,109.0,3.6,116.3,4.5,39415.0,35003.0,1659400.1,10788.05,2368.62,1141.2,9369.35,1872.81,8237.78
0.4364769,-0.14786848,2010/10/1,2.8,3.0,0.3,3.3,108.0,4.1,116.4,4.9,43314.0,36900.0,1669376.6,10829.68,2370.75,1146.24,9404.23,1876.73,8244.18
0.50626826,-0.08834395,2010/10/4,2.8,3.0,0.3,3.3,108.0,4.1,116.4,4.9,43314.0,36900.0,1669376.6,10751.27,2344.52,1137.03,9381.06,1879.29,8246.1
0.41826552,-0.20326737,2010/10/5,2.8,3.0,0.3,3.3,108.0,4.1,116.4,4.9,43314.0,36900.0,1669376.6,10944.72,2399.83,1160.75,9518.76,1878.94,8200.43
0.57119304,0.0301674,2010/10/6,2.8,3.0,0.3,3.3,108.0,4.1,116.4,4.9,43314.0,36900.0,1669376.6,10967.65,2380.66,1159.97,9691.43,1903.95,8284.03
0.549303,-0.023733586,2010/10/7,2.8,3.0,0.3,3.3,108.0,4.1,116.4,4.9,43314.0,36900.0,1669376.6,10948.58,2383.67,1158.06,9684.81,1900.85,8283.92
0.48859912,-0.098021686,2010/10/8,2.8,3.0,0.3,3.3,108.0,4.1,116.4,4.9,43314.0,36900.0,1669376.6,11006.48,2401.91,1165.15,9588.88,1897.07,8244.19
0.49258596,-0.057326615,2010/10/11,2.8,3.0,0.3,3.3,108.0,4.1,116.4,4.9,43314.0,36900.0,1669376.6,11010.34,2402.33,1165.32,9588.88,1889.91,8176.76
0.4575227,-0.11962724,2010/10/12,2.8,3.0,0.3,3.3,108.0,4.1,116.4,4.9,43314.0,36900.0,1669376.6,11020.4,2417.92,1169.77,9388.64,1868.04,8090.22
0.44967967,-0.118502885,2010/10/13,2.8,3.0,0.3,3.3,108.0,4.1,116.4,4.9,43314.0,36900.0,1669376.6,11096.08,2441.23,1178.1,9403.51,1876.15,8106.66
0.51849455,0.004927486,2010/10/14,2.8,3.0,0.3,3.3,108.0,4.1,116.4,4.9,43314.0,36900.0,1669376.6,11094.57,2435.38,1173.81,9583.51,1899.76,8215.45
0.5440778,0.021353304,2010/10/15,2.8,3.0,0.3,3.3,108.0,4.1,116.4,4.9,43314.0,36900.0,1669376.6,11062.78,2468.77,1176.19,9500.25,1902.29,8205.3
0.4569338,-0.07863751,2010/10/18,2.8,3.0,0.3,3.3,108.0,4.1,116.4,4.9,43314.0,36900.0,1669376.6,11143.69,2480.66,1184.71,9498.49,1875.42,8060.54
0.40850323,-0.15290204,2010/10/19,2.8,3.0,0.3,3.3,108.0,4.1,116.4,4.9,43314.0,36900.0,1669376.6,10978.62,2436.95,1165.9,9539.45,1857.32,8046.23
0.38256925,-0.20647094,2010/10/20,2.8,3.0,0.3,3.3,108.0,4.1,116.4,4.9,43314.0,36900.0,1669376.6,11107.97,2457.39,1178.17,9381.6,1870.44,8124.62
0.43377084,-0.09935585,2010/10/21,2.8,3.0,0.3,3.3,108.0,4.1,116.4,4.9,43314.0,36900.0,1669376.6,11146.57,2459.67,1180.26,9376.48,1874.69,8131.23
0.35974473,-0.24076554,2010/10/22,2.8,3.0,0.3,3.3,108.0,4.1,116.4,4.9,43314.0,36900.0,1669376.6,11132.56,2479.39,1183.08,9426.71,1897.31,8168.06
0.38795274,-0.18437096,2010/10/25,2.8,3.0,0.3,3.3,108.0,4.1,116.4,4.9,43314.0,36900.0,1669376.6,11164.05,2490.85,1185.62,9401.16,1915.71,8306.98
0.40787798,-0.16467133,2010/10/26,2.8,3.0,0.3,3.3,108.0,4.1,116.4,4.9,43314.0,36900.0,1669376.6,11169.46,2497.29,1185.64,9377.38,1919.41,8343.23
0.40187168,-0.18934348,2010/10/27,2.8,3.0,0.3,3.3,108.0,4.1,116.4,4.9,43314.0,36900.0,1669376.6,11126.28,2503.26,1182.45,9387.03,1909.54,8291.04
0.45867187,-0.07476255,2010/10/28,2.8,3.0,0.3,3.3,108.0,4.1,116.4,4.9,43314.0,36900.0,1669376.6,11113.95,2507.37,1183.78,9366.03,1907.87,8354.05
0.4066199,-0.15866765,2010/10/29,2.8,3.0,0.3,3.3,108.0,4.1,116.4,4.9,43314.0,36900.0,1669376.6,11118.49,2507.41,1183.26,9202.45,1882.95,8287.09
0.40084398,-0.047510058,2010/11/1,2.6,2.9,0.3,3.0,110.0,3.3,116.7,4.9,41261.0,38669.0,1679909.9,11124.62,2504.84,1184.38,9154.72,1914.74,8379.75
0.3610826,-0.14044216,2010/11/2,2.6,2.9,0.3,3.0,110.0,3.3,116.7,4.9,41261.0,38669.0,1679909.9,11188.72,2533.52,1193.57,9159.98,1918.04,8344.76
0.36819887,-0.12353301,2010/11/3,2.6,2.9,0.3,3.0,110.0,3.3,116.7,4.9,41261.0,38669.0,1679909.9,11215.13,2540.27,1197.96,9159.98,1935.97,8293.9
0.3730111,-0.091068834,2010/11/4,2.6,2.9,0.3,3.0,110.0,3.3,116.7,4.9,41261.0,38669.0,1679909.9,11434.84,2577.34,1221.06,9358.78,1942.5,8357.85
0.44351763,-0.000513494,2010/11/5,2.6,2.9,0.3,3.0,110.0,3.3,116.7,4.9,41261.0,38669.0,1679909.9,11444.08,2578.98,1225.85,9625.99,1938.96,8449.34
0.43993104,-0.029807448,2010/11/8,2.6,2.9,0.3,3.0,110.0,3.3,116.7,4.9,41261.0,38669.0,1679909.9,11406.84,2580.05,1223.25,9732.92,1942.41,8430.58
0.37343866,-0.091445595,2010/11/9,2.6,2.9,0.3,3.0,110.0,3.3,116.7,4.9,41261.0,38669.0,1679909.9,11346.75,2562.98,1213.4,9694.49,1947.46,8445.63
0.49122936,0.03953609,2010/11/10,2.6,2.9,0.3,3.0,110.0,3.3,116.7,4.9,41261.0,38669.0,1679909.9,11357.04,2578.78,1218.71,9830.52,1967.85,8450.63
0.405478,-0.060012966,2010/11/11,2.6,2.9,0.3,3.0,110.0,3.3,116.7,4.9,41261.0,38669.0,1679909.9,11283.1,2555.52,1213.54,9861.46,1914.73,8436.95
0.3808623,-0.09432438,2010/11/12,2.6,2.9,0.3,3.0,110.0,3.3,116.7,4.9,41261.0,38669.0,1679909.9,11192.58,2518.21,1199.21,9726.92,1913.12,8316.05
0.3704852,-0.11195177,2010/11/15,2.6,2.9,0.3,3.0,110.0,3.3,116.7,4.9,41261.0,38669.0,1679909.9,11201.97,2513.82,1197.75,9827.51,1913.81,8240.65
0.358056,-0.10271451,2010/11/16,2.6,2.9,0.3,3.0,110.0,3.3,116.7,4.9,41261.0,38669.0,1679909.9,11023.5,2469.84,1178.34,9797.1,1899.13,8312.21
0.33101362,-0.17266008,2010/11/17,2.6,2.9,0.3,3.0,110.0,3.3,116.7,4.9,41261.0,38669.0,1679909.9,11007.88,2476.01,1178.59,9811.66,1897.11,8255.54
0.32082927,-0.14528736,2010/11/18,2.6,2.9,0.3,3.0,110.0,3.3,116.7,4.9,41261.0,38669.0,1679909.9,11181.23,2514.4,1196.69,10013.63,1927.86,8283.45
0.31898797,-0.16810367,2010/11/19,2.6,2.9,0.3,3.0,110.0,3.3,116.7,4.9,41261.0,38669.0,1679909.9,11203.55,2518.12,1199.73,10022.39,1940.96,8306.12
0.34196317,-0.1599401,2010/11/22,2.6,2.9,0.3,3.0,110.0,3.3,116.7,4.9,41261.0,38669.0,1679909.9,11178.58,2532.02,1197.84,10115.19,1944.34,8374.91
0.34049708,-0.16325977,2010/11/23,2.6,2.9,0.3,3.0,110.0,3.3,116.7,4.9,41261.0,38669.0,1679909.9,11036.37,2494.95,1180.73,10115.19,1928.94,8328.63
0.35785693,-0.13088763,2010/11/24,2.6,2.9,0.3,3.0,110.0,3.3,116.7,4.9,41261.0,38669.0,1679909.9,11187.28,2543.12,1198.35,10030.11,1925.98,8297.05
0.33846056,-0.16224948,2010/11/25,2.6,2.9,0.3,3.0,110.0,3.3,116.7,4.9,41261.0,38669.0,1679909.9,11187.28,2543.12,1198.35,10079.76,1927.68,8349.99
0.35347503,-0.13353416,2010/11/26,2.6,2.9,0.3,3.0,110.0,3.3,116.7,4.9,41261.0,38669.0,1679909.9,11092.0,2534.56,1189.4,10039.56,1901.8,8312.15
0.3527726,-0.1401082,2010/11/29,2.6,2.9,0.3,3.0,110.0,3.3,116.7,4.9,41261.0,38669.0,1679909.9,11052.49,2525.22,1187.76,10125.99,1895.54,8367.17
0.42237443,-0.010654926,2010/11/30,2.6,2.9,0.3,3.0,110.0,3.3,116.7,4.9,41261.0,38669.0,1679909.9,11006.02,2498.23,1180.55,9937.04,1904.63,8372.48
0.32888865,-0.07226089,2010/12/1,2.3,3.0,0.3,3.5,109.0,3.5,117.8,4.9,44145.0,40057.0,1682871.9,11255.78,2549.43,1206.07,9988.05,1929.32,8520.11
0.36262995,-0.0360429,2010/12/2,2.3,3.0,0.3,3.5,109.0,3.5,117.8,4.9,44145.0,40057.0,1682871.9,11362.41,2579.35,1221.53,10168.52,1950.26,8585.77
0.3128615,-0.08327451,2010/12/3,2.3,3.0,0.3,3.5,109.0,3.5,117.8,4.9,44145.0,40057.0,1682871.9,11382.09,2591.46,1224.71,10178.32,1957.26,8624.01
0.3896665,-0.0015771091,2010/12/6,2.3,3.0,0.3,3.5,109.0,3.5,117.8,4.9,44145.0,40057.0,1682871.9,11362.19,2594.92,1223.12,10167.23,1953.64,8702.23
0.4198482,0.04036966,2010/12/7,2.3,3.0,0.3,3.5,109.0,3.5,117.8,4.9,44145.0,40057.0,1682871.9,11359.16,2598.49,1223.75,10141.1,1962.52,8704.39
0.41840482,0.07458672,2010/12/8,2.3,3.0,0.3,3.5,109.0,3.5,117.8,4.9,44145.0,40057.0,1682871.9,11372.48,2609.16,1228.28,10232.33,1955.72,8703.79
0.35458732,-0.023874164,2010/12/9,2.3,3.0,0.3,3.5,109.0,3.5,117.8,4.9,44145.0,40057.0,1682871.9,11370.06,2616.67,1233.0,10285.88,1988.96,8753.84
0.3208441,-0.0564166,2010/12/10,2.3,3.0,0.3,3.5,109.0,3.5,117.8,4.9,44145.0,40057.0,1682871.9,11410.32,2637.54,1240.4,10211.95,1986.14,8718.83
0.33835268,-0.033012927,2010/12/13,2.3,3.0,0.3,3.5,109.0,3.5,117.8,4.9,44145.0,40057.0,1682871.9,11428.56,2624.91,1240.46,10293.89,1996.59,8736.59
0.3774082,0.002810657,2010/12/14,2.3,3.0,0.3,3.5,109.0,3.5,117.8,4.9,44145.0,40057.0,1682871.9,11476.54,2627.72,1241.59,10316.77,2009.05,8740.43
0.34953445,-0.026548594,2010/12/15,2.3,3.0,0.3,3.5,109.0,3.5,117.8,4.9,44145.0,40057.0,1682871.9,11457.47,2617.22,1235.23,10309.78,2017.48,8756.71
0.32505065,-0.05468899,2010/12/16,2.3,3.0,0.3,3.5,109.0,3.5,117.8,4.9,44145.0,40057.0,1682871.9,11499.25,2637.31,1242.87,10311.29,2009.24,8782.2
0.2794839,-0.09911749,2010/12/17,2.3,3.0,0.3,3.5,109.0,3.5,117.8,4.9,44145.0,40057.0,1682871.9,11491.91,2642.97,1243.91,10303.83,2026.3,8817.9
0.24057414,-0.10593477,2010/12/20,2.3,3.0,0.3,3.5,109.0,3.5,117.8,4.9,44145.0,40057.0,1682871.9,11478.13,2649.56,1247.08,10216.41,2020.28,8768.72
0.28013957,-0.062313527,2010/12/21,2.3,3.0,0.3,3.5,109.0,3.5,117.8,4.9,44145.0,40057.0,1682871.9,11533.16,2667.61,1254.6,10370.53,2037.09,8827.79
0.29033995,-0.046834707,2010/12/22,2.3,3.0,0.3,3.5,109.0,3.5,117.8,4.9,44145.0,40057.0,1682871.9,11559.49,2671.48,1258.84,10346.48,2038.11,8860.49
0.26570266,-0.07928312,2010/12/23,2.3,3.0,0.3,3.5,109.0,3.5,117.8,4.9,44145.0,40057.0,1682871.9,11573.49,2665.6,1256.77,10346.48,2037.53,8898.87
0.23928149,-0.098243,2010/12/24,2.3,3.0,0.3,3.5,109.0,3.5,117.8,4.9,44145.0,40057.0,1682871.9,11573.49,2665.6,1256.77,10279.19,2029.6,8861.1
0.26910305,-0.05948949,2010/12/27,2.3,3.0,0.3,3.5,109.0,3.5,117.8,4.9,44145.0,40057.0,1682871.9,11555.03,2667.27,1257.54,10355.99,2022.19,8892.31
0.30525637,-0.019783825,2010/12/28,2.3,3.0,0.3,3.5,109.0,3.5,117.8,4.9,44145.0,40057.0,1682871.9,11575.54,2662.88,1258.51,10292.63,2033.32,8870.76
0.33385777,-0.006650418,2010/12/29,2.3,3.0,0.3,3.5,109.0,3.5,117.8,4.9,44145.0,40057.0,1682871.9,11585.38,2666.93,1259.78,10344.54,2043.49,8866.35
0.25853032,-0.067673415,2010/12/30,2.3,3.0,0.3,3.5,109.0,3.5,117.8,4.9,44145.0,40057.0,1682871.9,11569.71,2662.98,1257.88,10228.92,2051.0,8907.91
0.32830667,0.018176228,2010/12/31,2.3,3.0,0.3,3.5,109.0,3.5,117.8,4.9,44145.0,40057.0,1682871.9,11577.51,2652.87,1257.64,10228.92,2051.0,8972.5
0.19976272,0.14696068,2011/1/3,2.3,3.2,0.3,3.8,108.0,4.1,104.3,4.3,44679.0,41764.0,1676448.8,11670.75,2691.52,1271.87,10228.92,2070.08,9025.3
0.16737176,0.10500732,2011/1/4,2.3,3.2,0.3,3.8,108.0,4.1,104.3,4.3,44679.0,41764.0,1676448.8,11691.18,2681.25,1270.2,10398.1,2085.14,8997.19
0.014768377,0.061215132,2011/1/5,2.3,3.2,0.3,3.8,108.0,4.1,104.3,4.3,44679.0,41764.0,1676448.8,11722.89,2702.2,1276.56,10380.77,2082.55,8846.31
0.08356275,0.10742581,2011/1/6,2.3,3.2,0.3,3.8,108.0,4.1,104.3,4.3,44679.0,41764.0,1676448.8,11697.31,2709.89,1273.85,10529.76,2077.61,8883.21
-0.035321936,0.047871858,2011/1/7,2.3,3.2,0.3,3.8,108.0,4.1,104.3,4.3,44679.0,41764.0,1676448.8,11674.76,2703.17,1271.5,10541.04,2086.2,8782.72
-0.015379712,0.07033023,2011/1/10,2.3,3.2,0.3,3.8,108.0,4.1,104.3,4.3,44679.0,41764.0,1676448.8,11637.45,2707.8,1269.75,10541.04,2080.81,8817.88
0.03983952,0.11138317,2011/1/11,2.3,3.2,0.3,3.8,108.0,4.1,104.3,4.3,44679.0,41764.0,1676448.8,11671.88,2716.83,1274.48,10510.68,2088.32,8931.36
-8.0913305e-06,0.09091118,2011/1/12,2.3,3.2,0.3,3.8,108.0,4.1,104.3,4.3,44679.0,41764.0,1676448.8,11755.44,2737.33,1285.96,10512.8,2094.95,8965.0
0.024749354,0.10082272,2011/1/13,2.3,3.2,0.3,3.8,108.0,4.1,104.3,4.3,44679.0,41764.0,1676448.8,11731.9,2735.29,1283.76,10589.76,2089.48,8975.58
0.018717006,0.09976041,2011/1/14,2.3,3.2,0.3,3.8,108.0,4.1,104.3,4.3,44679.0,41764.0,1676448.8,11787.38,2755.3,1293.24,10499.04,2108.17,8972.51
-0.01871179,0.13818806,2011/1/17,2.3,3.2,0.3,3.8,108.0,4.1,104.3,4.3,44679.0,41764.0,1676448.8,11787.38,2755.3,1293.24,10502.86,2099.85,8925.09
-0.022106394,0.12242861,2011/1/18,2.3,3.2,0.3,3.8,108.0,4.1,104.3,4.3,44679.0,41764.0,1676448.8,11837.93,2765.85,1295.02,10518.98,2096.48,8988.0
-0.03682451,0.12685454,2011/1/19,2.3,3.2,0.3,3.8,108.0,4.1,104.3,4.3,44679.0,41764.0,1676448.8,11825.29,2725.36,1281.92,10557.1,2115.69,9086.02
